CodMun,Favela,Cortico,Lote_Irr,Ocupacao
5108105,Não,Não,Sim,Não
5108204,-,-,-,-
5108303,-,-,-,-
5108352,-,-,-,-
5108402,Não,Não,Sim,Não
5108501,Não,Não,Sim,Sim
5108600,Não,Não,Sim,Não
5108808,Não,Não,Sim,Não
5108857,-,-,-,-
5108907,-,-,-,-
5108956,Não,Sim,Sim,Não
5200050,Não,Não,Sim,Não
5200100,Não,Não,Sim,Não
5200134,Não,Não,Sim,Não
5200159,Não,Não,Sim,Não
5200175,-,-,-,-
5200209,-,-,-,-
5200258,Sim,Sim,Sim,Não
5200308,Não,Não,Sim,Não
5200506,Não,Não,Sim,Não
5200555,Não,Não,Sim,Não
5200605,Não,Sim,Sim,Não
5200803,Não,Não,Sim,Não
5200829,-,-,-,-
5200852,Não,Não,Sim,Não
5200902,Não,Não,Sim,Não
5201108,Sim,Não,Sim,Não
5201207,-,-,-,-
5201306,Sim,Não,Sim,Não
5201405,Não,Não,Sim,Não
5201454,-,-,-,-
5201504,Não,Não,Sim,Não
5201603,-,-,-,-
5201702,-,-,-,-
5201801,Não,Sim,Sim,Sim
5202155,-,-,-,-
5202353,-,-,-,-
5202502,Não,Não,Sim,Não
5202601,Não,Não,Sim,Não
5202809,-,-,-,-
5203104,Não,Não,Sim,Não
5203203,-,-,-,-
5203302,Não,Não,Sim,Não
5203401,Não,Sim,Não,Não
5203500,Não,Não,Sim,Não
5203559,-,-,-,-
5203575,Não,Não,Sim,Não
5203609,-,-,-,-
5203807,Não,Não,Sim,Não
5203906,-,-,-,-
5203939,-,-,-,-
5203962,-,-,-,-
5204003,-,-,-,-
5204102,Não,Não,Sim,Não
5204201,Não,Não,Sim,Não
5204250,Não,Não,Sim,Não
5204300,Não,Não,Sim,Não
5204409,Não,Não,Sim,Não
5204508,Não,Não,Sim,Não
5204557,-,-,-,-
5204607,Não,Não,Sim,Não
5204656,Não,Não,Sim,Não
5204706,Não,Não,Sim,Não
5204805,-,-,-,-
5204854,Não,Não,Sim,Não
5204904,-,-,-,-
5204953,Não,Não,Não,Sim
5205000,-,-,-,-
5205059,-,-,-,-
5205109,Não,Não,Sim,Não
5205208,Não,Não,Não,Sim
5205307,Não,Não,Sim,Sim
5205406,Não,Não,Sim,Não
5205455,Não,Sim,Sim,Não
5205471,Não,Sim,Não,Não
5205497,Não,Não,Sim,Não
5205513,Não,Não,Sim,Não
5205521,Não,Não,Não,Sim
5205703,-,-,-,-
5205802,Não,Não,Sim,Sim
5205901,-,-,-,-
5206206,Não,Não,Sim,Não
5206305,-,-,-,-
5206404,Não,Não,Sim,Não
5206503,Não,Não,Sim,Não
5206602,-,-,-,-
5206701,-,-,-,-
5206800,-,-,-,-
5206909,-,-,-,-
5207105,Não,Não,Sim,Não
5207253,Não,Não,Sim,Não
5207352,Não,Não,Sim,Não
5207402,Não,Não,Sim,Não
5207501,-,-,-,-
5207535,-,-,-,-
5207600,Não,Não,Sim,Não
5207808,Não,Não,Sim,Não
5207907,Não,Não,Sim,Não
5208004,Não,Não,Sim,Sim
5208103,-,-,-,-
5208152,Não,Não,Sim,Não
5208301,Não,Não,Sim,Não
5208400,-,-,-,-
5208509,Não,Não,Sim,Não
5208608,-,-,-,-
5208707,Não,Sim,Sim,Não
5208806,-,-,-,-
5208905,Não,Sim,Sim,Sim
5209101,Não,Não,Não,Sim
5209150,-,-,-,-
5209200,Não,Não,Sim,Sim
5209291,Não,Não,Sim,Não
5209408,Não,Não,Sim,Não
5209457,-,-,-,-
5209606,-,-,-,-
5209705,Não,Não,Sim,Não
5209804,Não,Não,Sim,Não
5209903,Não,Não,Sim,Não
5209937,-,-,-,-
5209952,Não,Não,Sim,Não
5210000,Não,Não,Sim,Sim
5210109,Não,Não,Sim,Não
5210158,-,-,-,-
5210208,Não,Não,Sim,Não
5210307,-,-,-,-
5210406,Não,Não,Sim,Sim
5210562,Não,Não,Sim,Sim
5210604,-,-,-,-
5210802,-,-,-,-
5210901,Não,Não,Sim,Não
5211008,-,-,-,-
5211206,Não,Não,Sim,Não
5211305,-,-,-,-
5211404,-,-,-,-
5211503,Não,Não,Não,Sim
5211602,Sim,Não,Não,Não
5211701,-,-,-,-
5211800,Não,Não,Sim,Sim
5211909,Não,Não,Sim,Não
5212006,-,-,-,-
5212055,-,-,-,-
5212105,Não,Sim,Sim,Não
5212204,Não,Não,Sim,Não
5212253,-,-,-,-
5212303,-,-,-,-
5212501,Não,Sim,Sim,Não
5212600,-,-,-,-
5212709,Não,Não,Sim,Não
5212808,Não,Não,Sim,Não
5212907,-,-,-,-
5212956,-,-,-,-
5213004,Não,Não,Sim,Não
5213053,Sim,Não,Sim,Não
5213087,Não,Não,Sim,Não
5213103,Sim,Não,Sim,Não
5213400,-,-,-,-
5213509,-,-,-,-
5213707,Não,Não,Sim,Não
5213756,Não,Sim,Sim,Não
5213772,-,-,-,-
5213806,-,-,-,-
5213855,-,-,-,-
5213905,-,-,-,-
5214002,Não,Não,Sim,Não
5214051,Não,Não,Sim,Não
5214101,-,-,-,-
5214408,Não,Não,Sim,Não
5214507,Não,Não,Sim,Não
5214606,Não,Não,Sim,Sim
5214705,Não,Não,Não,Sim
5214804,-,-,-,-
5214838,Não,Não,Sim,Não
5214861,Não,Não,Sim,Não
5214879,-,-,-,-
5214903,-,-,-,-
5215009,Não,Não,Sim,Não
5215207,-,-,-,-
5215231,Sim,Não,Sim,Sim
5215256,-,-,-,-
5215306,-,-,-,-
5215405,-,-,-,-
5215504,-,-,-,-
5215603,Não,Não,Sim,Não
5215652,-,-,-,-
5215702,-,-,-,-
5215801,Não,Sim,Não,Não
5215900,-,-,-,-
5216007,-,-,-,-
5216304,-,-,-,-
5216403,Não,Não,Sim,Não
5216452,-,-,-,-
5216809,Não,Não,Sim,Não
5216908,Não,Não,Sim,Não
5217104,Não,Não,Sim,Não
5217203,-,-,-,-
5217302,Não,Não,Sim,Não
5217401,Não,Não,Sim,Sim
5217609,Sim,Não,Sim,Não
5217708,-,-,-,-
5218003,-,-,-,-
5218052,-,-,-,-
5218102,Não,Não,Sim,Sim
5218300,Não,Não,Sim,Não
5218391,-,-,-,-
5218508,Não,Não,Sim,Não
5218607,-,-,-,-
5218706,-,-,-,-
5218789,Não,Não,Sim,Não
5218805,Não,Sim,Sim,Não
5218904,-,-,-,-
5219001,-,-,-,-
5219100,-,-,-,-
5219209,Não,Não,Sim,Não
5219258,-,-,-,-
5219308,Não,Não,Sim,Não
5219357,-,-,-,-
5219407,-,-,-,-
5219456,Não,Não,Sim,Não
5219506,Não,Não,Não,Sim
5219605,-,-,-,-
5219704,Não,Não,Sim,Sim
5219712,Não,Não,Sim,Não
5219738,-,-,-,-
5219753,Não,Não,Sim,Não
5219803,Não,Não,Sim,Não
5219902,Não,Não,Sim,Não
5220009,Não,Não,Não,Sim
5220058,-,-,-,-
5220108,-,-,-,-
5220157,-,-,-,-
5220207,Não,Não,Sim,Não
5220264,Não,Não,Sim,Não
5220280,-,-,-,-
5220405,Não,Não,Sim,Não
5220454,Não,Sim,Sim,Não
5220504,Não,Não,Sim,Não
5220603,Não,Não,Sim,Não
5220686,-,-,-,-
5220702,Não,Não,Sim,Não
5221007,Não,Não,Não,Sim
5221080,-,-,-,-
5221197,-,-,-,-
5221304,Não,Não,Sim,Não
5221403,Não,Não,Sim,Não
5221452,-,-,-,-
5221502,-,-,-,-
5221551,-,-,-,-
5221577,-,-,-,-
5221601,Não,Não,Sim,Sim
5221700,Não,Não,Sim,Não
5221809,-,-,-,-
5221858,Não,Sim,Sim,Não
5221908,Não,Não,Sim,Não
5222005,Não,Não,Sim,Não
5222054,Não,Não,Sim,Não
5222203,Não,Não,Sim,Não
5222302,-,-,-,-
5300108,Sim,Sim,Sim,Não
