CodMun,ImpacAmb_24meses,Secas_Enxurr,PoluiAr,Polui_corpoAgua,Assorea_corpoAgua,DiminVazao_corpoAgua,Desmatam,Queimad,Erosao_Desert,Dimin_FaunaFlora,MoradRiscoAmb,FaltaSaneamen
4316907,Sim,Não,Não,Sim,Sim,Não,Não,Não,Não,Não,Sim,Não
4316956,Sim,Não,Não,Não,Não,Não,Sim,Não,Não,Não,Não,Não
4316972,Não,-,-,-,-,-,-,-,-,-,-,-
4317004,Não,-,-,-,-,-,-,-,-,-,-,-
4317103,Sim,Sim,Não,Não,Sim,Não,Não,Não,Não,Não,Não,Sim
4317202,Sim,Sim,Não,Não,Não,Não,Não,Não,Não,Não,Sim,Sim
4317251,Não,-,-,-,-,-,-,-,-,-,-,-
4317301,Sim,Sim,Não,Sim,Não,Não,Não,Não,Não,Não,Não,Sim
4317400,Não,-,-,-,-,-,-,-,-,-,-,-
4317509,Sim,Sim,Não,Não,Não,Não,Não,Não,Não,Não,Sim,Sim
4317558,Sim,Não,Não,Não,Sim,Não,Sim,Não,Não,Não,Sim,Não
4317608,Sim,Não,Não,Não,Não,Não,Não,Não,Não,Sim,Não,Não
4317707,Sim,Não,Não,Sim,Não,Não,Não,Não,Não,Não,Não,Sim
4317756,Sim,Sim,Não,Sim,Não,Não,Não,Não,Não,Não,Não,Sim
4317806,Sim,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Sim
4317905,Sim,Não,Não,Sim,Não,Não,Sim,Não,Sim,Não,Não,Não
4317954,Sim,Sim,Não,Não,Não,Não,Não,Não,Sim,Não,Não,Sim
4318002,Sim,Sim,Não,Não,Não,Não,Não,Não,Não,Não,Sim,Sim
4318051,Não,-,-,-,-,-,-,-,-,-,-,-
4318101,Não,-,-,-,-,-,-,-,-,-,-,-
4318200,Não,-,-,-,-,-,-,-,-,-,-,-
4318309,Sim,Sim,Não,Não,Não,Não,Não,Não,Sim,Não,Sim,Não
4318408,Sim,Sim,Não,Não,Sim,Sim,Não,Não,Não,Não,Não,Não
4318424,Não,-,-,-,-,-,-,-,-,-,-,-
4318432,Não,-,-,-,-,-,-,-,-,-,-,-
4318440,Não,-,-,-,-,-,-,-,-,-,-,-
4318457,Não,-,-,-,-,-,-,-,-,-,-,-
4318465,Sim,Não,Não,Sim,Não,Não,Não,Não,Não,Não,Não,Não
4318481,Sim,Não,Não,Não,Não,Não,Sim,Não,Não,Não,Não,Não
4318499,Não,-,-,-,-,-,-,-,-,-,-,-
4318507,Sim,Não,Não,Não,Não,Não,Não,Não,Não,Não,Sim,Sim
4318606,Não,-,-,-,-,-,-,-,-,-,-,-
4318614,Não,-,-,-,-,-,-,-,-,-,-,-
4318622,Sim,Não,Não,Sim,Não,Não,Não,Não,Não,Não,Não,Sim
4318705,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Não,Não,Não,Não
4318804,Sim,Sim,Não,Não,Sim,Não,Não,Não,Não,Não,Não,Sim
4318903,Sim,Sim,Não,Não,Não,Não,Não,Não,Sim,Não,Não,Não
4319000,Não,-,-,-,-,-,-,-,-,-,-,-
4319109,Não,-,-,-,-,-,-,-,-,-,-,-
4319125,Sim,Sim,Não,Não,Não,Não,Não,Não,Não,Sim,Não,Não
4319158,Sim,Sim,Não,Não,Não,Não,Sim,Não,Sim,Não,Não,Não
4319208,Não,-,-,-,-,-,-,-,-,-,-,-
4319307,Sim,Sim,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não
4319356,Sim,Não,Não,Sim,Não,Não,Não,Não,Não,Não,Não,Sim
4319364,Não,-,-,-,-,-,-,-,-,-,-,-
4319372,Não,-,-,-,-,-,-,-,-,-,-,-
4319406,Sim,Não,Não,Não,Sim,Não,Sim,Não,Não,Não,Não,Sim
4319505,Sim,Não,Não,Sim,Sim,Não,Sim,Não,Não,Não,Não,Não
4319604,Sim,Não,Não,Não,Não,Não,Sim,Não,Não,Não,Sim,Não
4319703,Sim,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Sim
4319711,Não,-,-,-,-,-,-,-,-,-,-,-
4319737,Sim,Não,Não,Não,Não,Sim,Não,Não,Não,Não,Não,Não
4319752,Sim,Não,Não,Sim,Sim,Não,Sim,Não,Não,Não,Não,Não
4319802,Não,-,-,-,-,-,-,-,-,-,-,-
4319901,Sim,Não,Não,Sim,Não,Não,Sim,Não,Não,Não,Não,Não
4320008,Sim,Não,Não,Não,Não,Não,Não,Não,Não,Não,Sim,Sim
4320107,Sim,Não,Não,Sim,Não,Não,Sim,Não,Sim,Não,Não,Não
4320206,Sim,Sim,Não,Não,Não,Não,Não,Não,Sim,Não,Não,Sim
4320230,Não,-,-,-,-,-,-,-,-,-,-,-
4320263,Sim,Não,Não,Não,Sim,Não,Sim,Sim,Não,Não,Não,Não
4320305,Não,-,-,-,-,-,-,-,-,-,-,-
4320321,Sim,Não,Não,Não,Não,Não,Sim,Não,Não,Não,Não,Sim
4320354,Não,-,-,-,-,-,-,-,-,-,-,-
4320404,Sim,Sim,Não,Sim,Não,Não,Sim,Não,Não,Não,Não,Não
4320453,Não,-,-,-,-,-,-,-,-,-,-,-
4320503,Sim,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Sim
4320552,Não,-,-,-,-,-,-,-,-,-,-,-
4320578,Sim,Sim,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não
4320602,Não,-,-,-,-,-,-,-,-,-,-,-
4320651,Não,-,-,-,-,-,-,-,-,-,-,-
4320677,Sim,Não,Não,Não,Sim,Não,Sim,Não,Não,Não,Não,Sim
4320701,Sim,Não,Não,Não,Não,Sim,Sim,Não,Não,Não,Não,Sim
4320800,Não,-,-,-,-,-,-,-,-,-,-,-
4320859,Não,-,-,-,-,-,-,-,-,-,-,-
4320909,Sim,Sim,Não,Não,Sim,Não,Não,Não,Não,Não,Não,Sim
4321006,Sim,Sim,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não
4321105,Sim,Não,Não,Sim,Não,Não,Não,Não,Não,Não,Sim,Sim
4321204,Sim,Não,Não,Sim,Não,Não,Não,Não,Não,Não,Sim,Sim
4321303,Sim,Não,Não,Sim,Não,Não,Não,Não,Não,Não,Não,Sim
4321329,Não,-,-,-,-,-,-,-,-,-,-,-
4321352,Sim,Não,Não,Não,Não,Não,Sim,Não,Não,Não,Não,Sim
4321402,Sim,Não,Não,Sim,Não,Não,Sim,Não,Não,Não,Não,Não
4321436,Sim,Não,Não,Não,Não,Não,Não,Não,Não,Não,Sim,Sim
4321451,Sim,Não,Não,Sim,Não,Não,Sim,Sim,Não,Não,Não,Não
4321469,Sim,Não,Não,Não,Não,Não,Sim,Não,Não,Não,Não,Não
4321477,Sim,Sim,Não,Sim,Não,Não,Não,Não,Não,Não,Não,Sim
4321493,Não,-,-,-,-,-,-,-,-,-,-,-
4321501,Sim,Não,Não,Sim,Não,Não,Não,Não,Não,Não,Não,Sim
4321600,Sim,Sim,Não,Não,Não,Não,Não,Não,Não,Não,Não,Sim
4321626,Não,-,-,-,-,-,-,-,-,-,-,-
4321634,Sim,Não,Não,Sim,Não,Não,Sim,Não,Não,Não,Não,Sim
4321667,Sim,Não,Não,Não,Sim,Não,Não,Não,Não,Não,Não,Sim
4321709,Sim,Não,Não,Não,Não,Não,Não,Não,Não,Não,Sim,Sim
4321808,Sim,Não,Não,Não,Não,Não,Não,Não,Sim,Não,Não,Sim
4321832,Sim,Não,Não,Não,Sim,Não,Não,Não,Não,Não,Não,Não
4321857,Não,-,-,-,-,-,-,-,-,-,-,-
4321907,Sim,Não,Não,Sim,Não,Não,Não,Não,Sim,Não,Não,Não
4321956,Não,-,-,-,-,-,-,-,-,-,-,-
4322004,Sim,Não,Não,Não,Não,Não,Sim,Não,Não,Não,Não,Sim
4322103,Não,-,-,-,-,-,-,-,-,-,-,-
4322152,Não,-,-,-,-,-,-,-,-,-,-,-
4322186,Sim,Não,Não,Não,Não,Não,Sim,Não,Sim,Não,Não,Sim
4322202,Não,-,-,-,-,-,-,-,-,-,-,-
4322251,Sim,Não,Não,Sim,Não,Não,Não,Não,Não,Não,Não,Sim
4322301,Sim,Sim,Não,Sim,Sim,Não,Não,Não,Não,Não,Não,Não
4322327,Não,-,-,-,-,-,-,-,-,-,-,-
4322343,Não,-,-,-,-,-,-,-,-,-,-,-
4322350,Sim,Sim,Não,Não,Não,Não,Sim,Não,Sim,Não,Não,Não
4322376,Sim,Não,Não,Não,Não,Não,Não,Sim,Não,Não,Não,Não
4322400,Sim,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não
4322509,Sim,Não,Não,Sim,Não,Não,Não,Não,Não,Não,Não,Sim
4322525,Sim,Não,Não,Não,Não,Não,Sim,Não,Não,Não,Não,Não
4322533,Sim,Não,Não,Não,Sim,Não,Não,Não,Não,Não,Não,Sim
4322541,Sim,Não,Não,Sim,Não,Não,Não,Não,Sim,Não,Não,Não
4322558,Sim,Não,Não,Não,Não,Não,Sim,Não,Não,Não,Não,Não
4322608,Sim,Não,Não,Não,Não,Não,Sim,Não,Não,Não,Não,Sim
4322707,Sim,Não,Não,Sim,Não,Não,Não,Não,Não,Não,Não,Sim
4322806,Não,-,-,-,-,-,-,-,-,-,-,-
4322855,Não,-,-,-,-,-,-,-,-,-,-,-
4322905,Sim,Não,Não,Sim,Não,Não,Não,Não,Não,Não,Não,Não
4323002,Sim,Não,Não,Sim,Não,Não,Não,Não,Não,Não,Não,Sim
4323101,Sim,Sim,Não,Não,Não,Não,Não,Não,Não,Não,Não,Sim
4323200,Não,-,-,-,-,-,-,-,-,-,-,-
4323309,Sim,Não,Não,Sim,Não,Não,Não,Não,Não,Não,Não,Não
4323358,Sim,Sim,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não
4323408,Sim,Sim,Não,Não,Não,Não,Sim,Não,Não,Não,Sim,Não
4323457,Não,-,-,-,-,-,-,-,-,-,-,-
4323507,Sim,Sim,Não,Não,Não,Não,Sim,Não,Não,Não,Não,Sim
4323606,Não,-,-,-,-,-,-,-,-,-,-,-
4323705,Não,-,-,-,-,-,-,-,-,-,-,-
4323754,Sim,Sim,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não
4323770,Sim,Não,Não,Sim,Não,Não,Sim,Não,Não,Não,Não,Não
4323804,Sim,Não,Não,Sim,Não,Não,Não,Não,Não,Sim,Não,Sim
5000203,Sim,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Sim
5000252,Sim,Não,Não,Não,Sim,Não,Não,Não,Não,Não,Não,Não
5000609,Não,-,-,-,-,-,-,-,-,-,-,-
5000708,Não,-,-,-,-,-,-,-,-,-,-,-
5000807,Sim,Não,Não,Não,Não,Não,Não,Não,Sim,Não,Não,Sim
5000856,Sim,Sim,Não,Não,Não,Não,Sim,Não,Sim,Não,Não,Não
5000906,Sim,Sim,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não
5001003,Sim,Sim,Não,Sim,Não,Não,Não,Não,Não,Não,Não,Sim
5001102,Sim,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Sim
5001243,Não,-,-,-,-,-,-,-,-,-,-,-
5001508,Sim,Sim,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não
5001904,Sim,Não,Não,Não,Sim,Sim,Não,Não,Sim,Não,Não,Não
5002001,Sim,Sim,Não,Não,Não,Não,Não,Não,Sim,Não,Não,Não
5002100,Sim,Sim,Não,Não,Não,Não,Não,Não,Não,Não,Sim,Sim
5002159,Sim,Sim,Sim,Não,Não,Não,Não,Não,Sim,Não,Não,Não
5002209,Sim,Sim,Não,Não,Não,Não,Não,Sim,Não,Não,Sim,Não
5002308,Sim,Não,Não,Sim,Não,Sim,Não,Não,Não,Não,Não,Não
5002407,Sim,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Sim
5002605,Sim,Não,Não,Não,Sim,Não,Não,Não,Não,Não,Sim,Sim
5002704,Sim,Sim,Não,Não,Sim,Não,Não,Não,Não,Não,Não,Não
5002803,Sim,Não,Não,Não,Não,Sim,Não,Não,Sim,Não,Não,Não
5002902,Sim,Sim,Não,Não,Sim,Não,Não,Não,Não,Não,Não,Sim
5002951,Sim,Sim,Sim,Não,Não,Não,Não,Não,Não,Não,Sim,Não
5003108,Não,-,-,-,-,-,-,-,-,-,-,-
5003157,Sim,Sim,Não,Sim,Sim,Não,Não,Não,Não,Não,Não,Não
5003207,Sim,Não,Não,Não,Não,Não,Não,Sim,Não,Não,Não,Não
5003256,Sim,Não,Não,Não,Não,Não,Não,Sim,Sim,Não,Não,Não
5003306,Sim,Não,Não,Não,Sim,Não,Sim,Não,Não,Não,Sim,Não
5003454,Não,-,-,-,-,-,-,-,-,-,-,-
5003488,Não,-,-,-,-,-,-,-,-,-,-,-
5003504,Não,-,-,-,-,-,-,-,-,-,-,-
5003702,Sim,Não,Não,Não,Não,Não,Não,Não,Não,Não,Sim,Não
5003751,Não,-,-,-,-,-,-,-,-,-,-,-
5003801,Sim,Sim,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não
5003900,Não,-,-,-,-,-,-,-,-,-,-,-
5004007,Sim,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Sim
5004106,Sim,Não,Não,Sim,Sim,Não,Não,Não,Não,Não,Não,Não
5004304,Sim,Sim,Não,Não,Sim,Não,Não,Não,Sim,Não,Não,Não
5004403,Sim,Não,Sim,Não,Não,Não,Não,Não,Não,Não,Não,Sim
5004502,Não,-,-,-,-,-,-,-,-,-,-,-
5004601,Não,-,-,-,-,-,-,-,-,-,-,-
5004700,Sim,Sim,Não,Não,Sim,Sim,Não,Não,Não,Não,Não,Não
5004809,Sim,Sim,Não,Não,Não,Não,Não,Sim,Sim,Não,Não,Não
5004908,Não,-,-,-,-,-,-,-,-,-,-,-
5005004,Sim,Sim,Não,Não,Não,Não,Não,Não,Sim,Não,Sim,Não
5005103,Sim,Sim,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não
5005152,Não,-,-,-,-,-,-,-,-,-,-,-
5005202,Não,-,-,-,-,-,-,-,-,-,-,-
5005251,Não,-,-,-,-,-,-,-,-,-,-,-
5005400,Sim,Não,Não,Sim,Não,Não,Não,Não,Não,Não,Não,Sim
5005608,Sim,Não,Não,Não,Não,Não,Sim,Não,Não,Não,Sim,Sim
5005681,Não,-,-,-,-,-,-,-,-,-,-,-
5005707,Sim,Não,Não,Não,Sim,Não,Não,Sim,Não,Não,Não,Não
5005806,Não,-,-,-,-,-,-,-,-,-,-,-
5006002,Sim,Não,Não,Sim,Não,Não,Sim,Não,Não,Não,Não,Não
5006200,Sim,Sim,Não,Sim,Sim,Não,Não,Não,Não,Não,Não,Não
5006259,Sim,Não,Não,Não,Sim,Não,Não,Sim,Sim,Não,Não,Não
5006275,Sim,Não,Não,Não,Sim,Não,Sim,Não,Não,Não,Não,Não
5006309,Sim,Não,Sim,Não,Sim,Não,Não,Sim,Não,Não,Não,Não
5006358,Não,-,-,-,-,-,-,-,-,-,-,-
5006408,Sim,Não,Não,Sim,Não,Não,Não,Não,Sim,Não,Não,Sim
5006606,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Não,Não,Não,Não
5006903,Não,-,-,-,-,-,-,-,-,-,-,-
5007109,Sim,Não,Não,Não,Sim,Não,Não,Sim,Sim,Não,Não,Não
5007208,Sim,Sim,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não
5007307,Sim,Sim,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não
5007406,Sim,Não,Não,Não,Não,Sim,Não,Não,Sim,Não,Não,Não
5007505,Não,-,-,-,-,-,-,-,-,-,-,-
5007554,Não,-,-,-,-,-,-,-,-,-,-,-
5007695,Não,-,-,-,-,-,-,-,-,-,-,-
5007703,Não,-,-,-,-,-,-,-,-,-,-,-
5007802,Não,-,-,-,-,-,-,-,-,-,-,-
5007901,Sim,Não,Não,Sim,Não,Não,Não,Não,Não,Não,Sim,Sim
5007935,Não,-,-,-,-,-,-,-,-,-,-,-
5007950,Sim,Sim,Não,Não,Sim,Não,Não,Não,Sim,Não,Não,Não
5007976,Sim,Sim,Não,Não,Não,Não,Sim,Não,Não,Sim,Não,Não
5008008,Sim,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Sim
5008305,Sim,Não,Não,Não,Sim,Não,Não,Sim,Não,Não,Não,Não
5008404,Sim,Sim,Não,Não,Sim,Não,Não,Não,Não,Não,Não,Não
5100102,Sim,Não,Sim,Não,Não,Não,Sim,Sim,Não,Não,Não,Não
5100201,Sim,Sim,Não,Sim,Não,Sim,Não,Não,Não,Não,Não,Não
5100250,Não,-,-,-,-,-,-,-,-,-,-,-
5100300,Não,-,-,-,-,-,-,-,-,-,-,-
5100359,Não,-,-,-,-,-,-,-,-,-,-,-
5100409,Sim,Não,Não,Não,Não,Não,Não,Sim,Não,Não,Não,Sim
5100508,Não,-,-,-,-,-,-,-,-,-,-,-
5100607,Sim,Não,Não,Não,Não,Não,Não,Sim,Não,Não,Não,Sim
5100805,Não,-,-,-,-,-,-,-,-,-,-,-
5101001,Não,-,-,-,-,-,-,-,-,-,-,-
5101209,Não,-,-,-,-,-,-,-,-,-,-,-
5101258,Sim,Não,Não,Sim,Não,Não,Sim,Sim,Não,Não,Não,Não
5101308,Não,-,-,-,-,-,-,-,-,-,-,-
5101407,Sim,Não,Sim,Não,Não,Não,Não,Sim,Não,Não,Não,Sim
5101605,Não,-,-,-,-,-,-,-,-,-,-,-
5101704,Sim,Não,Não,Não,Sim,Não,Não,Sim,Não,Não,Não,Sim
5101803,Não,-,-,-,-,-,-,-,-,-,-,-
5101852,Não,-,-,-,-,-,-,-,-,-,-,-
5101902,Sim,Não,Não,Não,Não,Não,Sim,Sim,Não,Não,Não,Sim
5102504,Sim,Não,Não,Sim,Sim,Não,Não,Não,Não,Não,Sim,Não
5102603,Sim,Não,Não,Não,Não,Sim,Não,Sim,Não,Não,Não,Sim
5102637,Sim,Sim,Não,Não,Não,Não,Não,Não,Não,Não,Sim,Sim
5102678,Sim,Não,Não,Sim,Não,Não,Não,Não,Não,Sim,Não,Não
5102686,Sim,Não,Não,Não,Não,Não,Sim,Não,Sim,Sim,Não,Não
5102694,Não,-,-,-,-,-,-,-,-,-,-,-
5102702,Sim,Sim,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não
5102793,Não,-,-,-,-,-,-,-,-,-,-,-
5102850,Não,-,-,-,-,-,-,-,-,-,-,-
5103007,Não,-,-,-,-,-,-,-,-,-,-,-
5103056,Sim,Não,Não,Não,Não,Não,Sim,Sim,Sim,Não,Não,Não
5103106,Não,-,-,-,-,-,-,-,-,-,-,-
5103205,Sim,Sim,Não,Não,Não,Não,Sim,Sim,Não,Não,Não,Não
5103254,Sim,Sim,Não,Não,Não,Não,Não,Sim,Não,Não,Não,Não
5103304,Sim,Não,Não,Sim,Sim,Não,Não,Não,Sim,Não,Não,Não
5103353,Sim,Sim,Não,Não,Não,Não,Sim,Sim,Não,Não,Não,Não
5103361,Sim,Não,Não,Não,Não,Não,Não,Sim,Não,Não,Não,Não
5103379,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Não,Não,Não,Não
5103403,Sim,Não,Não,Sim,Não,Não,Não,Não,Não,Não,Sim,Sim
5103437,Não,-,-,-,-,-,-,-,-,-,-,-
5103452,Sim,Não,Não,Sim,Não,Não,Não,Sim,Não,Não,Não,Sim
5103502,Sim,Não,Sim,Não,Sim,Não,Sim,Não,Não,Não,Não,Não
5103601,Não,-,-,-,-,-,-,-,-,-,-,-
5103700,Não,-,-,-,-,-,-,-,-,-,-,-
5103809,Não,-,-,-,-,-,-,-,-,-,-,-
5103858,Sim,Sim,Não,Não,Não,Não,Não,Sim,Não,Não,Não,Sim
5103908,Não,-,-,-,-,-,-,-,-,-,-,-
5103957,Sim,Sim,Não,Sim,Sim,Não,Não,Não,Não,Não,Não,Não
5104104,Sim,Não,Não,Sim,Sim,Não,Não,Sim,Não,Não,Não,Não
5104203,Sim,Sim,Não,Não,Não,Não,Não,Não,Não,Não,Não,Sim
5104500,Não,-,-,-,-,-,-,-,-,-,-,-
5104526,Não,-,-,-,-,-,-,-,-,-,-,-
5104542,Sim,Não,Não,Não,Sim,Não,Sim,Sim,Não,Não,Não,Não
5104559,Sim,Não,Sim,Não,Não,Não,Sim,Não,Não,Não,Não,Não
5104609,Sim,Não,Não,Não,Sim,Não,Não,Não,Não,Não,Não,Sim
5104807,Sim,Não,Não,Não,Sim,Não,Não,Não,Não,Não,Não,Não
5104906,Não,-,-,-,-,-,-,-,-,-,-,-
5105002,Sim,Não,Não,Sim,Sim,Não,Sim,Não,Não,Não,Não,Não
5105101,Sim,Não,Não,Não,Não,Não,Sim,Sim,Não,Não,Sim,Não
5105150,Sim,Não,Não,Não,Sim,Sim,Não,Não,Não,Não,Sim,Não
5105176,Sim,Não,Não,Não,Não,Não,Sim,Não,Não,Não,Não,Sim
5105200,Não,-,-,-,-,-,-,-,-,-,-,-
5105234,Não,-,-,-,-,-,-,-,-,-,-,-
5105259,Não,-,-,-,-,-,-,-,-,-,-,-
5105309,Sim,Não,Não,Não,Não,Não,Sim,Sim,Não,Não,Não,Não
5105507,Sim,Não,Não,Não,Não,Não,Sim,Sim,Sim,Não,Não,Não
5105580,Sim,Não,Não,Não,Não,Não,Sim,Sim,Não,Não,Não,Sim
5105606,Não,-,-,-,-,-,-,-,-,-,-,-
5105622,Sim,Não,Não,Não,Não,Sim,Sim,Sim,Não,Não,Não,Não
5105903,Sim,Não,Sim,Não,Não,Não,Não,Sim,Não,Não,Não,Sim
5106000,Não,-,-,-,-,-,-,-,-,-,-,-
5106109,Sim,Não,Não,Não,Não,Não,Sim,Sim,Não,Não,Não,Sim
5106158,Sim,Não,Não,Não,Não,Não,Não,Sim,Sim,Sim,Não,Não
5106174,Não,-,-,-,-,-,-,-,-,-,-,-
5106182,Não,-,-,-,-,-,-,-,-,-,-,-
5106190,Sim,Não,Não,Não,Sim,Sim,Não,Não,Não,Sim,Não,Não
5106208,Não,-,-,-,-,-,-,-,-,-,-,-
5106216,Sim,Não,Não,Sim,Sim,Não,Sim,Não,Não,Não,Não,Não
5106224,Sim,Não,Não,Não,Sim,Sim,Sim,Não,Não,Não,Não,Não
5106232,Sim,Não,Não,Sim,Não,Não,Não,Sim,Não,Não,Não,Sim
5106240,Sim,Não,Sim,Não,Não,Não,Sim,Sim,Não,Não,Não,Não
5106257,Sim,Sim,Não,Não,Não,Sim,Não,Sim,Não,Não,Não,Não
5106265,Sim,Sim,Não,Não,Não,Não,Não,Sim,Não,Não,Não,Sim
5106273,Sim,Não,Não,Não,Não,Não,Não,Sim,Sim,Não,Não,Não
5106281,Sim,Não,Não,Não,Sim,Não,Sim,Sim,Não,Não,Não,Não
5106299,Sim,Não,Não,Sim,Não,Sim,Não,Sim,Não,Não,Não,Não
5106307,Sim,Não,Não,Não,Não,Não,Sim,Sim,Não,Sim,Não,Não
5106315,Sim,Não,Sim,Não,Sim,Não,Não,Sim,Não,Não,Não,Não
5106372,Sim,Não,Não,Não,Sim,Não,Não,Sim,Não,Não,Não,Sim
5106422,Sim,Não,Não,Não,Não,Sim,Não,Sim,Não,Não,Não,Sim
5106455,Não,-,-,-,-,-,-,-,-,-,-,-
5106505,Sim,Sim,Não,Não,Sim,Não,Não,Sim,Não,Não,Não,Não
5106653,Sim,Não,Não,Não,Não,Sim,Não,Sim,Não,Não,Não,Sim
5106703,Não,-,-,-,-,-,-,-,-,-,-,-
5106752,Não,-,-,-,-,-,-,-,-,-,-,-
5106778,Sim,Sim,Não,Não,Não,Não,Sim,Sim,Não,Não,Não,Não
5106802,Não,-,-,-,-,-,-,-,-,-,-,-
5106828,Sim,Sim,Não,Não,Não,Sim,Não,Sim,Não,Não,Não,Não
5106851,Não,-,-,-,-,-,-,-,-,-,-,-
5107008,Sim,Não,Não,Não,Não,Não,Não,Sim,Não,Não,Não,Sim
5107040,Sim,Não,Não,Não,Sim,Não,Sim,Sim,Não,Não,Não,Não
5107065,Não,-,-,-,-,-,-,-,-,-,-,-
5107107,Sim,Sim,Não,Não,Sim,Não,Não,Não,Não,Não,Não,Não
5107156,Sim,Não,Não,Não,Sim,Sim,Sim,Não,Não,Não,Não,Não
5107180,Não,-,-,-,-,-,-,-,-,-,-,-
5107198,Sim,Não,Não,Não,Não,Sim,Não,Não,Não,Não,Não,Não
5107206,Não,-,-,-,-,-,-,-,-,-,-,-
5107248,Não,-,-,-,-,-,-,-,-,-,-,-
5107263,Não,-,-,-,-,-,-,-,-,-,-,-
5107297,Sim,Não,Não,Não,Sim,Não,Não,Não,Não,Não,Não,Não
5107305,Não,-,-,-,-,-,-,-,-,-,-,-
5107354,Não,-,-,-,-,-,-,-,-,-,-,-
5107404,Não,-,-,-,-,-,-,-,-,-,-,-
5107578,Não,-,-,-,-,-,-,-,-,-,-,-
5107602,Sim,Não,Não,Sim,Não,Não,Não,Sim,Não,Não,Sim,Não
5107701,Sim,Não,Não,Não,Não,Não,Sim,Sim,Não,Não,Não,Não
5107743,Não,-,-,-,-,-,-,-,-,-,-,-
5107750,Não,-,-,-,-,-,-,-,-,-,-,-
5107768,Não,-,-,-,-,-,-,-,-,-,-,-
5107776,Não,-,-,-,-,-,-,-,-,-,-,-
5107792,Não,-,-,-,-,-,-,-,-,-,-,-
5107800,Sim,Sim,Não,Não,Não,Não,Não,Não,Não,Não,Sim,Sim
5107859,Sim,Sim,Não,Não,Não,Não,Não,Sim,Não,Não,Não,Sim
5107875,Sim,Não,Não,Não,Não,Não,Não,Sim,Não,Não,Não,Sim
5107883,Não,-,-,-,-,-,-,-,-,-,-,-
5107909,Não,-,-,-,-,-,-,-,-,-,-,-
5107925,Sim,Não,Não,Não,Sim,Não,Não,Sim,Sim,Não,Não,Não
5107941,Sim,Não,Sim,Não,Sim,Não,Sim,Não,Não,Não,Não,Não
5107958,Sim,Sim,Não,Não,Não,Sim,Não,Sim,Não,Não,Não,Não
5108006,Sim,Não,Não,Não,Sim,Não,Sim,Sim,Não,Não,Não,Não
5108055,Sim,Não,Não,Não,Sim,Não,Não,Sim,Não,Não,Não,Sim
5108105,Não,-,-,-,-,-,-,-,-,-,-,-
5108204,Não,-,-,-,-,-,-,-,-,-,-,-
5108303,Sim,Não,Não,Sim,Não,Não,Não,Sim,Não,Não,Não,Não
5108352,Não,-,-,-,-,-,-,-,-,-,-,-
5108402,Sim,Não,Não,Sim,Não,Sim,Não,Não,Não,Não,Não,Sim
5108501,Não,-,-,-,-,-,-,-,-,-,-,-
5108600,Não,-,-,-,-,-,-,-,-,-,-,-
5108808,Não,-,-,-,-,-,-,-,-,-,-,-
5108857,Sim,Não,Não,Não,Sim,Não,Não,Sim,Sim,Não,Não,Não
5108907,Sim,Não,Não,Não,Não,Não,Sim,Sim,Não,Não,Não,Sim
5108956,Sim,Não,Sim,Não,Sim,Não,Não,Sim,Não,Não,Não,Não
5200050,Não,-,-,-,-,-,-,-,-,-,-,-
5200100,Sim,Não,Não,Sim,Sim,Não,Não,Não,Não,Não,Sim,Não
5200134,Não,-,-,-,-,-,-,-,-,-,-,-
5200159,Não,-,-,-,-,-,-,-,-,-,-,-
5200175,Sim,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não
5200209,Sim,Não,Não,Não,Sim,Sim,Não,Não,Sim,Não,Não,Não
5200258,Sim,Não,Não,Não,Sim,Não,Não,Não,Sim,Não,Sim,Não
5200308,Não,-,-,-,-,-,-,-,-,-,-,-
5200506,Sim,Não,Não,Não,Não,Sim,Não,Sim,Não,Não,Não,Não
5200555,Sim,Sim,Não,Não,Não,Não,Não,Sim,Não,Não,Não,Não
5200605,Sim,Não,Não,Não,Não,Sim,Não,Sim,Não,Não,Não,Não
