CodMun,MHAB01,MHAB03,MHAB04,MHAB06,MHAB07,MHAB071,MHAB081,MHAB082,MHAB083,MHAB084,MHAB085,MHAB086,MHAB087,MHAB088,MHAB089,MHAB09,MHAB091,MHAB10,MHAB101,MHAB102,MHAB111,MHAB112,MHAB113,MHAB114,MHAB12,MHAB16,MHAB161,MHAB17,MHAB18,MHAB181,MHAB182,MHAB183,MHAB191,MHAB192,MHAB193,MHAB194,MHAB195,MHAB201,MHAB202,MHAB203,MHAB204,MHAB205,MHAB206,MHAB207,MHAB208,MHAB21
2400703,Secretaria em conjunto com outras políticas,Feminino,47,Ensino superior incompleto,Sim,Não,Sim,Não,Não,Não,Não,Sim,Sim,Não,Não,Sim,Sim,Sim,2007,Paritário,Não,Sim,Não,Sim,8,Não,-,-,Sim,2015,Sim,Sim,Não,Não,Sim,Não,-,Sim,Sim,Sim,Sim,Sim,Não,Não,-,Sim
2400802,Setor subordinado a outra secretaria,Masculino,37,Ensino superior completo,Não,-,-,-,-,-,-,-,-,-,-,Não,-,Não,-,-,-,-,-,-,-,Não,-,-,Sim,2016,Não,Não,-,-,-,-,Sim,Não,Não,Não,Não,Não,Sim,Não,-,Não
2400901,Secretaria em conjunto com outras políticas,Feminino,47,Ensino superior completo,Sim,Não,Não,Não,Sim,Não,Não,Sim,Não,Não,Não,Não,-,Sim,2013,Paritário,Sim,Sim,Sim,Não,2,Não,-,-,Sim,2013,Não,Sim,-,-,-,-,Sim,Não,Não,Não,Sim,Não,Não,Não,-,Não
2401008,Setor subordinado a outra secretaria,Masculino,49,Ensino superior incompleto,Sim,Sim,Sim,Não,Não,Não,Não,Não,Não,Não,Não,Não,-,Sim,2008,Paritário,Sim,Sim,Não,Não,1,Não,-,-,Sim,2014,Sim,Sim,-,-,-,-,Sim,Sim,Não,Não,Não,Não,Não,Não,-,Não
2401107,Setor subordinado a outra secretaria,Feminino,34,Ensino superior completo,Sim,O município não possui Plano Diretor,Sim,Não,Não,Não,Não,Sim,Sim,Não,Não,Não,-,Sim,2008,Paritário,Sim,Sim,Sim,Não,2,Sim,Sim,Não,Sim,2017,Não,Sim,Não,Não,Não,Sim,-,Sim,Não,Não,Não,Não,Não,Não,-,Sim
2401206,Secretaria em conjunto com outras políticas,Masculino,26,Ensino superior incompleto,Não,-,-,-,-,-,-,-,-,-,-,Não,-,Sim,2012,Paritário,Não,Sim,Não,Não,0,Sim,Sim,Não,Sim,2017,Sim,Sim,Não,Não,Sim,Não,-,-,-,-,-,-,-,-,Sim,Sim
2401305,Setor subordinado a outra secretaria,Masculino,59,Ensino médio (2º Grau) completo ,Não,-,-,-,-,-,-,-,-,-,-,Não,-,Sim,2009,Tem maior representação governamental,Sim,Não,Não,Sim,6,Não,-,-,Sim,2016,Não,Sim,Não,Não,Sim,Não,-,Sim,Não,Sim,Não,Não,Não,Não,-,Não
2401404,Setor subordinado a outra secretaria,Feminino,45,Ensino superior incompleto,Não,-,-,-,-,-,-,-,-,-,-,Não,-,Sim,2008,Paritário,Não,Sim,Sim,Não,0,Sim,O fundo possui um conselho gestor próprio,Não,Sim,2009,Não,Sim,Sim,Não,Sim,Sim,-,Sim,Não,Não,Não,Não,Sim,Não,-,Não
2401453,Secretaria exclusiva,Masculino,65,Ensino superior completo,Sim,Sim,Não,Não,Não,Não,Não,Sim,Sim,Não,Não,Não,-,Sim,2009,Paritário,Sim,Não,Não,Não,Não soube informar*,Não,-,-,Sim,2013,Não,Sim,Não,Não,Sim,Não,-,-,-,-,-,-,-,-,Sim,Sim
2401503,Setor subordinado a outra secretaria,Feminino,49,Ensino superior incompleto,Não,-,-,-,-,-,-,-,-,-,-,Não,-,Sim,2011,Paritário,Sim,Sim,Não,Não,Não soube informar*,Não,-,-,Sim,2016,Não,Sim,-,-,-,-,Sim,Não,Não,Sim,Não,Não,Não,Não,-,Sim
2401602,Setor subordinado diretamente à chefia do Executivo ,Feminino,32,Ensino médio (2º Grau) completo ,Não,-,-,-,-,-,-,-,-,-,-,Não,-,Não,-,-,-,-,-,-,-,Não,-,-,Sim,2014,Não,Sim,-,-,-,-,Sim,-,-,-,-,-,-,-,Sim,Não
2401651,Setor subordinado a outra secretaria,Feminino,45,Ensino superior incompleto,Sim,Sim,Sim,Sim,Sim,Sim,Não,Sim,Não,Sim,Não,Não,-,Não,-,-,-,-,-,-,-,Não,-,-,Sim,2010,Não,Não,-,-,-,-,Sim,Não,Não,Não,Não,Não,Sim,Não,-,Sim
2401701,Secretaria em conjunto com outras políticas,Feminino,60,Ensino superior completo,Sim,O município não possui Plano Diretor,Não,Sim,Não,Não,Não,Sim,Não,Sim,Não,Não,-,Sim,2010,Paritário,Sim,Sim,Sim,Sim,2,Sim,Não,Não,Sim,2015,Não,Sim,Não,Sim,Não,Não,-,Sim,Não,Sim,Não,Não,Não,Não,-,Sim
2401800,Setor subordinado a outra secretaria,Feminino,36,Ensino superior completo,Não,-,-,-,-,-,-,-,-,-,-,Não,-,Sim,2006,Tem maior representação governamental,Sim,Não,Não,Não,0,Não,-,-,Sim,2014,Sim,Não,-,-,-,-,Sim,-,-,-,-,-,-,-,Sim,Não
2401859,Não possui estrutura,-,-,-,Não,-,-,-,-,-,-,-,-,-,-,Não,-,Não,-,-,-,-,-,-,-,Não,-,-,Sim,2012,Não,Sim,Não,Não,Sim,Não,-,-,-,-,-,-,-,-,Sim,Não
2401909,Não possui estrutura,-,-,-,Não,-,-,-,-,-,-,-,-,-,-,Não,-,Não,-,-,-,-,-,-,-,Não,-,-,Sim,2016,Não,Sim,-,-,-,-,Sim,-,-,-,-,-,-,-,Sim,Não
2402006,Secretaria em conjunto com outras políticas,Masculino,36,Ensino superior completo,Sim,Sim,Sim,Não,Sim,Sim,Não,Sim,Sim,Não,Não,Sim,"Não, as conferências foram realizadas após a elaboração do plano",Sim,2008,Paritário,Sim,Sim,Sim,Não,Não soube informar*,Sim,Sim,Não,Sim,2017,Sim,Não,Sim,Sim,Sim,Não,-,-,-,-,-,-,-,-,Sim,Sim
2402105,Secretaria em conjunto com outras políticas,Feminino,25,Ensino superior incompleto,Não,-,-,-,-,-,-,-,-,-,-,Não,-,Sim,2011,Tem maior representação governamental,Sim,Sim,Não,Não,Não soube informar*,Sim,Não,Sim,Sim,2013,Sim,Sim,-,-,-,-,Sim,-,-,-,-,-,-,-,Sim,Não
2402204,Órgão da administração indireta,Masculino,41,Ensino superior completo,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Não,Sim,Não,Sim,2009,Paritário,Sim,Sim,Sim,Sim,Não soube informar*,Não,-,-,Sim,2017,Sim,Sim,Sim,Não,Sim,Sim,-,Sim,Não,Sim,Não,Não,Não,Não,-,Sim
2402303,Secretaria em conjunto com outras políticas,Feminino,29,Ensino superior completo,Sim,O município não possui Plano Diretor,Sim,Não,Sim,Não,Não,Sim,Sim,Sim,Não,Não,-,Sim,2008,Paritário,Sim,Sim,Não,Não,8,Sim,O fundo possui um conselho gestor próprio,Não,Sim,2017,Não,Sim,Não,Não,Sim,Não,-,Sim,Não,Não,Não,Não,Não,Não,-,Não
2402402,Setor subordinado a outra secretaria,Feminino,25,Ensino superior incompleto,Sim,O município não possui Plano Diretor,Sim,Não,Não,Não,Não,Não,Sim,Sim,Não,Não,-,Sim,2008,Tem maior representação governamental,Sim,Sim,Sim,Sim,4,Sim,Sim,Sim,Sim,2016,Não,Sim,-,-,-,-,Sim,-,-,-,-,-,-,-,Sim,Sim
2402501,Secretaria em conjunto com outras políticas,Masculino,48,Ensino fundamental (1º Grau) incompleto ,Sim,Não,Sim,Não,Sim,Sim,Não,Sim,Sim,Não,Não,Não,-,Sim,2010,Paritário,Não,Sim,Não,Não,Não soube informar*,Sim,Sim,Não,Sim,2014,Sim,Não,-,-,-,-,Sim,Não,Não,Não,Sim,Não,Sim,Não,-,Sim
2402600,Secretaria em conjunto com outras políticas,Masculino,37,Ensino médio (2º Grau) completo ,Sim,Sim,Sim,Não,Sim,Sim,Sim,Sim,Não,Sim,Não,Não,-,Sim,2007,Paritário,Sim,Não,Sim,Sim,2,Sim,Sim,Sim,Sim,2016,Não,Sim,Não,Não,Sim,Sim,-,Sim,Não,Não,Não,Não,Não,Não,-,Sim
2402709,Secretaria em conjunto com outras políticas,Feminino,34,Ensino superior completo,Não,-,-,-,-,-,-,-,-,-,-,Não,-,Sim,2009,Paritário,Sim,Sim,Sim,Não,Não soube informar*,Não,-,-,Sim,2017,Sim,Sim,Não,Não,Sim,Não,-,Sim,Não,Sim,Sim,Sim,Não,Não,-,Sim
2402808,Não possui estrutura,-,-,-,Não,-,-,-,-,-,-,-,-,-,-,Não,-,Não,-,-,-,-,-,-,-,Não,-,-,Sim,2016,Não,Não,Não,Não,Sim,Não,-,-,-,-,-,-,-,-,Sim,Sim
2402907,Setor subordinado a outra secretaria,Masculino,38,Especialização,Não,-,-,-,-,-,-,-,-,-,-,Não,-,Não,-,-,-,-,-,-,-,Não,-,-,Sim,2017,Não,Não,-,-,-,-,Sim,Sim,Não,Não,Não,Não,Não,Não,-,Não
2403004,Setor subordinado a outra secretaria,Feminino,33,Especialização,Não,-,-,-,-,-,-,-,-,-,-,Não,-,Sim,2003,Tem maior representação da sociedade civil,Sim,Sim,Sim,Sim,6,Sim,Sim,Sim,Sim,2017,Não,Não,-,-,-,-,Sim,Sim,Não,Não,Não,Sim,Sim,Não,-,Sim
2403103,Secretaria em conjunto com outras políticas,Masculino,40,Especialização,Não,-,-,-,-,-,-,-,-,-,-,Sim,O município não possui plano,Sim,2005,Paritário,Não,Sim,Não,Não,0,Sim,O fundo possui um conselho gestor próprio,Não,Sim,2006,Não,Sim,Não,Sim,Sim,Não,-,Sim,Não,Não,Não,Não,Não,Não,-,Sim
2403202,Setor subordinado a outra secretaria,Feminino,53,Ensino médio (2º Grau) completo ,Não,-,-,-,-,-,-,-,-,-,-,Não,-,Sim,2010,Paritário,Não,Não,Sim,Não,6,Não,-,-,Sim,2017,Não,Sim,-,-,-,-,Sim,Sim,Não,Não,Não,Não,Não,Não,-,Não
2403251,Secretaria em conjunto com outras políticas,Feminino,54,Ensino superior completo,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Não,Sim,"Não, as conferências foram realizadas após a elaboração do plano",Sim,2009,Paritário,Sim,Sim,Não,Não,3,Sim,Sim,Sim,Sim,2009,Sim,Não,Sim,Não,Sim,Não,-,Sim,Não,Não,Não,Não,Não,Sim,-,Não
2403301,Secretaria exclusiva,Masculino,36,Ensino superior completo,Sim,O município não possui Plano Diretor,Sim,Sim,Sim,Sim,Não,Sim,Sim,Sim,Não,Não,-,Sim,2009,Paritário,Não,Sim,Não,Não,0,Não,-,-,Não,-,-,-,-,-,-,-,Sim,Não,Não,Sim,Não,Não,Não,Não,-,Não
2403400,Secretaria em conjunto com outras políticas,Feminino,31,Ensino superior completo,Não,-,-,-,-,-,-,-,-,-,-,Não,-,Não,-,-,-,-,-,-,-,Não,-,-,Sim,2015,Não,Sim,-,-,-,-,Sim,Não,Não,Sim,Sim,Não,Não,Não,-,Sim
2403509,Secretaria em conjunto com outras políticas,Feminino,44,Ensino superior completo,Sim,O município não possui Plano Diretor,Sim,Sim,Sim,Sim,Não,Sim,Não,Sim,Não,Sim,Sim,Sim,2008,Paritário,Não,Sim,Não,Sim,1,Não,-,-,Sim,2014,Não,Sim,Não,Não,Sim,Não,-,-,-,-,-,-,-,-,Sim,Sim
2403608,Secretaria exclusiva,Feminino,31,Ensino superior completo,Sim,Sim,Sim,Sim,Não,Sim,Não,Não,Sim,Sim,Não,Sim,Não,Sim,2009,Tem maior representação da sociedade civil,Não,Não,Não,Sim,1,Sim,Sim,Não,Sim,2017,Sim,Sim,Não,Não,Sim,Não,-,Sim,Não,Não,Não,Não,Não,Não,-,Sim
2403707,Secretaria em conjunto com outras políticas,Feminino,57,Ensino superior completo,Não,-,-,-,-,-,-,-,-,-,-,Não,-,Sim,2010,Paritário,Sim,Sim,Não,Não,Não soube informar*,Não,-,-,Sim,2016,Sim,Sim,Não,Não,Sim,Não,-,Sim,Sim,Não,Não,Não,Não,Não,-,Não
2403756,Setor subordinado a outra secretaria,Feminino,56,Ensino superior incompleto,Não,-,-,-,-,-,-,-,-,-,-,Não,-,Não,-,-,-,-,-,-,-,Não,-,-,Sim,2015,Sim,Sim,-,-,-,-,Sim,Sim,Não,Sim,Não,Não,Sim,Não,-,Não
2403806,Setor subordinado a outra secretaria,Feminino,56,Ensino superior completo,Não,-,-,-,-,-,-,-,-,-,-,Não,-,Sim,2003,Paritário,Não,Sim,Sim,Não,5,Não,-,-,Sim,2013,Não,Não,-,-,-,-,Sim,-,-,-,-,-,-,-,Sim,Não
2403905,Setor subordinado a outra secretaria,Feminino,36,Ensino superior incompleto,Não,-,-,-,-,-,-,-,-,-,-,Não,-,Sim,2009,Paritário,Sim,Não,Não,Sim,Não soube informar*,Não,-,-,Sim,2016,Não,Não,-,-,-,-,Sim,Sim,Não,Sim,Não,Não,Sim,Sim,-,Não
2404002,Secretaria em conjunto com outras políticas,Feminino,27,Ensino superior completo,Sim,Não,Não,Não,Não,Não,Não,Não,Não,Sim,Não,Não,-,Sim,2003,Paritário,Sim,Sim,Sim,Não,0,Sim,Sim,Sim,Sim,2017,Sim,Não,-,-,-,-,Sim,Sim,Não,Não,Não,Não,Não,Não,-,Não
2404101,Secretaria em conjunto com outras políticas,Feminino,42,Ensino superior completo,Não,-,-,-,-,-,-,-,-,-,-,Não,-,Não,-,-,-,-,-,-,-,Não,-,-,Sim,2015,Não,Sim,-,-,-,-,Sim,Não,Sim,Sim,Não,Não,Não,Não,-,Sim
2404200,Secretaria em conjunto com outras políticas,Feminino,27,Ensino superior incompleto,Sim,O município não possui Plano Diretor,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Não,Sim,Sim,Sim,2008,Paritário,Sim,Sim,Sim,Sim,Não soube informar*,Sim,Sim,Não,Sim,2013,Sim,Não,Não,Não,Sim,Não,-,Sim,Sim,Não,Não,Sim,Não,Não,-,Sim
2404309,Setor subordinado a outra secretaria,Feminino,39,Ensino superior incompleto,Não,-,-,-,-,-,-,-,-,-,-,Não,-,Sim,2009,Paritário,Não,Sim,Não,Não,6,Não,-,-,Sim,2017,Não,Sim,-,-,-,-,Sim,-,-,-,-,-,-,-,Sim,Não
2404408,Secretaria em conjunto com outras políticas,Feminino,36,Ensino superior incompleto,Não,-,-,-,-,-,-,-,-,-,-,Não,-,Sim,2008,Tem maior representação da sociedade civil,Não,Sim,Não,Não,Não soube informar*,Não,-,-,Sim,2014,Não,Sim,-,-,-,-,Sim,Sim,Não,Sim,Sim,Não,Não,Não,-,Não
2404507,Setor subordinado a outra secretaria,Feminino,38,Ensino superior completo,Sim,Sim,Sim,Sim,Não,Sim,Sim,Sim,Sim,Sim,Não,Não,-,Sim,2015,Paritário,Sim,Sim,Sim,Sim,8,Sim,Sim,Sim,Sim,2015,Sim,Sim,Não,Não,Sim,Sim,-,Sim,Não,Não,Não,Não,Não,Não,-,Sim
2404606,Setor subordinado a outra secretaria,Feminino,40,Ensino médio (2º Grau) completo ,Sim,O município não possui Plano Diretor,Sim,Não,Sim,Sim,Sim,Sim,Sim,Sim,Não,Sim,Sim,Sim,2008,Paritário,Sim,Sim,Sim,Sim,Não soube informar*,Sim,Sim,Sim,Sim,2008,Não,Não,Não,Não,Sim,Sim,-,Sim,Não,Sim,Sim,Não,Não,Não,-,Sim
2404705,Secretaria em conjunto com outras políticas,Feminino,57,Ensino médio (2º Grau) completo ,Sim,Não,Não,Sim,Não,Sim,Não,Sim,Sim,Sim,Não,Sim,Não,Sim,2010,Paritário,Não,Sim,Não,Não,0,Sim,Sim,Não,Sim,2016,Não,Não,-,-,-,-,Sim,Sim,Não,Não,Não,Não,Não,Não,-,Sim
2404804,Não possui estrutura,-,-,-,Não,-,-,-,-,-,-,-,-,-,-,Não,-,Não,-,-,-,-,-,-,-,Não,-,-,Sim,2016,Não,Sim,-,-,-,-,Sim,-,-,-,-,-,-,-,Sim,Sim
2404853,Secretaria em conjunto com outras políticas,Feminino,Não informou,Ensino superior completo,Sim,Não,Não,Sim,Não,Não,Não,Sim,Não,Não,Sim,Sim,Sim,Sim,2015,Paritário,Não,Sim,Não,Não,1,Não,-,-,Sim,2011,Sim,Sim,Não,Não,Sim,Não,-,-,-,-,-,-,-,-,Sim,Não
2404903,Secretaria em conjunto com outras políticas,Feminino,43,Ensino superior completo,Não,-,-,-,-,-,-,-,-,-,-,Não,-,Sim,2009,Paritário,Sim,Sim,Não,Não,2,Sim,Sim,Sim,Sim,2016,Não,Sim,-,-,-,-,Sim,-,-,-,-,-,-,-,Sim,Não
2405009,Setor subordinado a outra secretaria,Masculino,23,Ensino superior completo,Sim,O município não possui Plano Diretor,Sim,Não,Não,Não,Não,Sim,Sim,Não,Não,Não,-,Sim,2017,Paritário,Não,Sim,Não,Não,0,Sim,Sim,Não,Sim,2017,Sim,Não,Não,Não,Sim,Não,-,Sim,Não,Não,Não,Não,Não,Não,-,Não
2405108,Setor subordinado a outra secretaria,Feminino,38,Ensino superior completo,Não,-,-,-,-,-,-,-,-,-,-,Não,-,Sim,2009,Tem maior representação governamental,Não,Sim,Sim,Sim,6,Não,-,-,Sim,2013,Não,Não,-,-,-,-,Sim,Não,Não,Não,Não,Sim,Não,Não,-,Sim
2405207,Secretaria em conjunto com outras políticas,Feminino,45,Ensino superior completo,Não,-,-,-,-,-,-,-,-,-,-,Não,-,Sim,2007,Tem maior representação governamental,Não,Sim,Não,Não,7,Não,-,-,Sim,2016,Não,Sim,-,-,-,-,Sim,-,-,-,-,-,-,-,Sim,Sim
2405306,Secretaria em conjunto com outras políticas,Masculino,34,Ensino superior completo,Não,-,-,-,-,-,-,-,-,-,-,Não,-,Sim,2008,Paritário,Sim,Sim,Sim,Sim,1,Sim,Sim,Não,Sim,2017,Sim,Não,-,-,-,-,Sim,Sim,Sim,Não,Não,Não,Não,Não,-,Sim
2405405,Secretaria em conjunto com outras políticas,Feminino,47,Ensino médio (2º Grau) completo ,Não,-,-,-,-,-,-,-,-,-,-,Não,-,Não,-,-,-,-,-,-,-,Não,-,-,Sim,2008,Não,Sim,-,-,-,-,Sim,-,-,-,-,-,-,-,Sim,Não
2405504,Setor subordinado a outra secretaria,Feminino,31,Ensino superior completo,Não,-,-,-,-,-,-,-,-,-,-,Não,-,Sim,2009,Paritário,Sim,Sim,Sim,Sim,0,Não,-,-,Sim,2014,Não,Não,Não,Sim,Não,Não,-,Não,Não,Não,Não,Não,Sim,Não,-,Sim
2405603,Secretaria em conjunto com outras políticas,Feminino,37,Especialização,Sim,Sim,Sim,Não,Não,Sim,Sim,Sim,Não,Sim,Não,Não,-,Sim,Não soube informar*,Paritário,Sim,Sim,Sim,Não,Não soube informar*,Não,-,-,Sim,2013,Não,Não,Não,Não,Sim,Não,-,Sim,Não,Não,Não,Não,Sim,Não,-,Sim
2405702,Secretaria em conjunto com outras políticas,Feminino,57,Ensino superior completo,Não,-,-,-,-,-,-,-,-,-,-,Não,-,Sim,2009,Paritário,Sim,Sim,Sim,Sim,6,Não,-,-,Sim,2017,Sim,Sim,-,-,-,-,Sim,Sim,Sim,Não,Não,Não,Não,Não,-,Sim
2405801,Secretaria em conjunto com outras políticas,Feminino,47,Especialização,Não,-,-,-,-,-,-,-,-,-,-,Não,-,Sim,2005,Paritário,Sim,Sim,Não,Sim,0,Não,-,-,Sim,2012,Não,Sim,Não,Não,Sim,Sim,-,Sim,Não,Não,Não,Sim,Não,Não,-,Sim
2405900,Secretaria em conjunto com outras políticas,Feminino,60,Ensino médio (2º Grau) completo ,Não,-,-,-,-,-,-,-,-,-,-,Não,-,Não,-,-,-,-,-,-,-,Não,-,-,Sim,2007,Não,Sim,-,-,-,-,Sim,-,-,-,-,-,-,-,Sim,Não
2406007,Setor subordinado a outra secretaria,Feminino,34,Ensino superior completo,Sim,Não,Não,Não,Não,Não,Não,Sim,Não,Não,Não,Não,-,Sim,2009,Paritário,Não,Não,Sim,Não,0,Não,-,-,Sim,2013,Não,Não,-,-,-,-,Sim,Sim,Não,Não,Não,Não,Não,Não,-,Não
2406106,Setor subordinado a outra secretaria,Masculino,31,Ensino superior completo,Sim,Sim,Sim,Sim,Sim,Não,Sim,Sim,Não,Sim,Não,Não,-,Sim,2007,Paritário,Sim,Sim,Não,Sim,Não soube informar*,Sim,O fundo possui um conselho gestor próprio,Não,Sim,2017,Sim,Não,-,-,-,-,Sim,Não,Não,Não,Não,Sim,Não,Sim,-,Sim
2406155,Setor subordinado a outra secretaria,Masculino,34,Ensino superior incompleto,Não,-,-,-,-,-,-,-,-,-,-,Não,-,Não,-,-,-,-,-,-,-,Sim,O fundo possui um conselho gestor próprio,Sim,Sim,2016,Não,Sim,-,-,-,-,Sim,Sim,Não,Não,Sim,Sim,Não,Não,-,Sim
2406205,Não possui estrutura,-,-,-,Não,-,-,-,-,-,-,-,-,-,-,Não,-,Sim,2010,Paritário,Não,Sim,Não,Não,0,Não,-,-,Sim,Não soube informar*,Não,Sim,-,-,-,-,Sim,-,-,-,-,-,-,-,Sim,Não
2406304,Setor subordinado a outra secretaria,Feminino,48,Ensino superior completo,Sim,Sim,Sim,Sim,Sim,Não,Sim,Sim,Sim,Não,Não,Sim,"Não, as conferências foram realizadas após a elaboração do plano",Sim,2008,Tem maior representação da sociedade civil,Não,Sim,Não,Não,Não soube informar*,Sim,Sim,Não,Sim,2016,Não,Sim,-,-,-,-,Sim,-,-,-,-,-,-,-,Sim,Não
2406403,Secretaria em conjunto com outras políticas,Feminino,47,Ensino superior completo,Não,-,-,-,-,-,-,-,-,-,-,Não,-,Não,-,-,-,-,-,-,-,Não,-,-,Sim,2017,Não,Sim,-,-,-,-,Sim,Não,Não,Não,Não,Sim,Não,Não,-,Sim
2406502,Setor subordinado diretamente à chefia do Executivo ,Feminino,29,Ensino superior completo,Não,-,-,-,-,-,-,-,-,-,-,Não,-,Sim,2008,Paritário,Não,Sim,Não,Não,Não soube informar*,Não,-,-,Sim,2016,Não,Sim,-,-,-,-,Sim,-,-,-,-,-,-,-,Sim,Sim
2406601,Setor subordinado a outra secretaria,Masculino,63,Ensino fundamental (1º Grau) completo ,Não,-,-,-,-,-,-,-,-,-,-,Não,-,Não,-,-,-,-,-,-,-,Sim,O fundo possui um conselho gestor próprio,Sim,Não,-,-,-,Não,Não,Sim,Não,-,-,-,-,-,-,-,-,Sim,Não
2406700,Secretaria em conjunto com outras políticas,Feminino,50,Especialização,Não,-,-,-,-,-,-,-,-,-,-,Não,-,Sim,2009,Paritário,Não,Sim,Sim,Sim,Não soube informar*,Sim,Sim,Sim,Sim,2016,Não,Sim,-,-,-,-,Sim,Sim,Não,Sim,Não,Não,Não,Não,-,Sim
2406809,Setor subordinado diretamente à chefia do Executivo ,Masculino,31,Ensino superior incompleto,Não,-,-,-,-,-,-,-,-,-,-,Não,-,Sim,2008,Paritário,Sim,Sim,Sim,Sim,Não soube informar*,Não,-,-,Sim,2016,Sim,Sim,-,-,-,-,Sim,Sim,Sim,Não,Não,Não,Não,Não,-,Não
2406908,Secretaria em conjunto com outras políticas,Masculino,59,Ensino superior completo,Sim,Não,Sim,Não,Não,Não,Não,Não,Não,Não,Não,Não,-,Sim,2011,Paritário,Sim,Sim,Sim,Sim,5,Sim,Não,Não,Sim,2000,Não,Sim,-,-,-,-,Sim,Sim,Não,Não,Não,Não,Não,Não,-,Sim
2407005,Secretaria exclusiva,Masculino,65,Ensino superior completo,Sim,Sim,Não,Não,Não,Não,Não,Sim,Sim,Não,Não,Não,-,Sim,2009,Paritário,Sim,Sim,Não,Não,Não soube informar*,Não,-,-,Sim,2013,Não,Sim,Não,Não,Sim,Não,-,-,-,-,-,-,-,-,Sim,Sim
2407104,Setor subordinado a outra secretaria,Feminino,41,Ensino superior completo,Sim,Sim,Sim,Sim,Não,Não,Sim,Sim,Sim,Não,Não,Não,-,Não,-,-,-,-,-,-,-,Sim,O fundo possui um conselho gestor próprio,Não,Sim,2013,Sim,Sim,Sim,Não,Sim,Não,-,Sim,Não,Não,Não,Não,Não,Não,-,Não
2407203,Setor subordinado a outra secretaria,Feminino,43,Ensino superior completo,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Não,Sim,Sim,Sim,2005,Paritário,Sim,Sim,Não,Não,3,Não,-,-,Sim,2016,Não,Sim,Sim,Não,Não,Sim,-,Sim,Sim,Sim,Sim,Não,Não,Sim,-,Sim
2407252,Não possui estrutura,-,-,-,Sim,Não,Não,Não,Não,Não,Não,Sim,Não,Não,Não,Não,-,Sim,2008,Paritário,Sim,Sim,Não,Não,0,Sim,Sim,Sim,Sim,2015,Sim,Sim,-,-,-,-,Sim,-,-,-,-,-,-,-,Sim,Sim
2407302,Secretaria em conjunto com outras políticas,Feminino,46,Ensino superior completo,Não,-,-,-,-,-,-,-,-,-,-,Não,-,Sim,2009,Paritário,Não,Sim,Não,Sim,2,Não,-,-,Sim,2017,Não,Não,-,-,-,-,Sim,Sim,Não,Não,Não,Não,Não,Não,-,Não
2407401,Setor subordinado a outra secretaria,Feminino,47,Ensino superior completo,Sim,O município não possui Plano Diretor,Sim,Sim,Não,Não,Não,Sim,Sim,Não,Não,Sim,Sim,Sim,2010,Paritário,Sim,Sim,Sim,Sim,2,Sim,Sim,Sim,Sim,2013,Não,Sim,-,-,-,-,Sim,Não,Sim,Não,Não,Não,Não,Não,-,Não
2407500,Secretaria em conjunto com outras políticas,Feminino,40,Ensino superior completo,Não,-,-,-,-,-,-,-,-,-,-,Não,-,Sim,2007,Paritário,Sim,Sim,Sim,Sim,Não soube informar*,Não,-,-,Sim,2014,Não,Não,Sim,Não,Sim,Sim,-,-,-,-,-,-,-,-,Sim,Não
2407609,Setor subordinado a outra secretaria,Feminino,25,Ensino superior completo,Não,-,-,-,-,-,-,-,-,-,-,Não,-,Sim,2009,Paritário,Sim,Sim,Não,Não,8,Não,-,-,Sim,2017,Não,Sim,-,-,-,-,Sim,Não,Sim,Não,Não,Não,Não,Não,-,Não
2407708,Secretaria em conjunto com outras políticas,Feminino,38,Ensino superior completo,Sim,Não,Não,Não,Não,Não,Não,Sim,Não,Não,Não,Não,-,Sim,2010,Paritário,Não,Não,Sim,Sim,8,Não,-,-,Sim,2017,Sim,Não,Sim,Não,Sim,Sim,-,-,-,-,-,-,-,-,Sim,Sim
2407807,Secretaria em conjunto com outras políticas,Masculino,44,Ensino médio (2º Grau) completo ,Não,-,-,-,-,-,-,-,-,-,-,Não,-,Não,-,-,-,-,-,-,-,Não,-,-,Sim,2015,Não,Não,Não,Não,Sim,Não,-,Não,Não,Sim,Não,Não,Não,Não,-,Não
2407906,Setor subordinado a outra secretaria,Feminino,30,Ensino superior incompleto,Não,-,-,-,-,-,-,-,-,-,-,Não,-,Sim,2010,Paritário,Não,Sim,Não,Não,2,Sim,Sim,Não,Sim,2017,Não,Não,-,-,-,-,Sim,Sim,Sim,Não,Não,Não,Não,Não,-,Não
2408003,Setor subordinado a outra secretaria,Feminino,54,Ensino superior completo,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Não,Não,Não,-,Sim,2008,Paritário,Não,Sim,Não,Não,4,Sim,Sim,Sim,Sim,2017,Sim,Não,Sim,Não,Sim,Sim,-,Sim,Não,Não,Não,Não,Sim,Não,-,Sim
