CodMun,MMAM01,MMAM03,MMAM04,MMAM06,MMAM071,MMAM072,MMAM073,MMAM074,MMAM075,MMAM076,MMAM08,MMAM091,MMAM092,MMAM093,MMAM094,MMAM095,MMAM096,MMAM097,MMAM098,MMAM099,MMAM0910,MMAM0911,MMAM10,MMAM101,MMAM102,MMAM111,MMAM112,MMAM113,MMAM114,MMAM12,MMAM16,MMAM17,MMAM171,MMAM18,MMAM191,MMAM192,MMAM193,MMAM194,MMAM195,MMAM196,MMAM197,MMAM198,MMAM199,MMAM201,MMAM20011,MMAM202,MMAM2021,MMAM203,MMAM2031,MMAM204,MMAM2041,MMAM205,MMAM2051,MMAM206,MMAM2061,MMAM207,MMAM2071,MMAM208,MMAM2081,MMAM209,MMAM2091,MMAM2010,MMAM20101,MMAM2011,MMAM20111,MMAM2012,MMAM21,MMAM211,MMAM221,MMAM222,MMAM223,MMAM224,MMAM225,MMAM226,MMAM227,MMAM228,MMAM229,MMAM23,MMAM2311,MMAM2312,MMAM2313,MMAM2314,MMAM2315,MMAM2316,MMAM2317,MMAM241,MMAM242,MMAM243,MMAM244,MMAM245,MMAM246,MMAM247,MMAM25,MMAM261,MMAM262,MMAM263,MMAM264,MMAM265,MMAM266,MMAM267,MMAM268,MMAM269,MMAM2610,MMAM2611,MMAM2612,MMAM2613,MMAM2614
2607950,Secretaria em conjunto com outras políticas setoriais,Masculino,27,Ensino médio (2º Grau) completo,4,0,0,2,0,2,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,-,-,-,-,-,-,-,Não,Não,-,-,Não,Não,Não,Não,Não,Não,Não,Sim,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Sim,Não,-,-,-,-,-,-,-,-,-,Sim,Não,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Sim,Sim,Sim,Não,Não,Não,Não,Sim,Não,Não,Não,Não,Não,Não,Não
2608008,Secretaria em conjunto com outras políticas setoriais,Masculino,49,Ensino médio (2º Grau) completo,1,0,0,1,0,0,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,-,-,-,-,-,-,-,Não,Não,-,-,-,-,-,-,-,-,-,-,Sim,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Sim,Sim,Sim,-,-,-,-,-,-,-,-,Sim,Não,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Sim,Sim,Não,Sim,Não,Não,Não,Não,Não,Não,Não,Sim,Não,Não,Não
2608057,Não possui estrutura,-,-,-,-,-,-,-,-,-,Sim,Não,Sim,Sim,Sim,Sim,Sim,Não,Sim,Não,Sim,Não,Sim,2007,Tem maior representação da sociedade civil,Sim,Sim,Não,Não,0,Não,Não,-,-,Sim,Não,Não,Não,Não,Não,Não,Não,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Sim,Não,-,-,-,-,-,-,-,-,-,Sim,Não,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Sim,Sim,Não,Sim,Não,Sim,Não,Não,Não,Não,Não,Não,Não,Não,Não
2608107,Secretaria em conjunto com outras políticas setoriais,Masculino,53,Especialização,4,0,0,2,0,2,Sim,Não,Não,Sim,Sim,Não,Não,Sim,Não,Não,Não,Não,Não,-,-,-,-,-,-,-,Sim,Não,-,-,Sim,Não,Não,Não,Não,Não,Não,Não,-,Sim,2013,Sim,2013,Não,-,Não,-,Não,-,Não,-,Não,-,Não,-,Não,-,Não,-,Não,-,-,Não,-,-,-,-,-,-,-,-,-,Sim,Não,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Sim,Sim,Não,Não,Não,Sim,Não,Não,Não,Não,Não,Não,Não,Não,Não
2608206,Secretaria em conjunto com outras políticas setoriais,Masculino,40,Ensino fundamental (1º Grau) completo,3,0,0,3,0,0,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,-,-,-,-,-,-,-,Não,Não,-,-,Não,Não,Não,Não,Não,Não,Não,Não,Sim,Não,-,Sim,2006,Não,-,Não,-,Não,-,Não,-,Não,-,Não,-,Não,-,Não,-,Não,-,Não,Não,-,Não,Não,Não,Não,Não,Não,Não,Não,Sim,Não,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Não,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2608255,Secretaria exclusiva,Masculino,65,Ensino superior completo,1,0,0,1,0,0,Sim,Sim,Não,Sim,Sim,Sim,Sim,Sim,Sim,Não,Não,Sim,Não,-,-,-,-,-,-,-,Não,Não,-,-,Sim,Não,Não,Não,Não,Não,Não,Não,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Sim,Não,-,-,-,-,-,-,-,-,-,Sim,Sim,Sim,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Sim,Sim,Sim,Não,Não,Não,Sim,Não,Não,Não,Não,Não,Não,Não,Sim,Não
2608305,Secretaria em conjunto com outras políticas setoriais,Masculino,42,Especialização,1,0,0,1,0,0,Sim,Sim,Não,Sim,Sim,Sim,Não,Sim,Não,Não,Não,Não,Não,-,-,-,-,-,-,-,Não,Não,-,-,Sim,Não,Não,Não,Não,Não,Não,Não,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Sim,Não,-,-,-,-,-,-,-,-,-,Sim,Sim,Sim,Não,Não,Não,Não,Não,Não,Não,Sim,Não,Não,Não,Não,Sim,Sim,Sim,Não,Não,Não,Sim,Sim,Não,Não,Não,Não,Não,Não,Não,Não
2608404,Secretaria exclusiva,Masculino,Não informou,Ensino superior completo,11,11,0,0,0,0,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Sim,Não soube informar*,Paritário,Sim,Sim,Não,Sim,12,Não,Não,-,-,Sim,Sim,Não,Não,Sim,Não,Não,Não,-,Sim,2014,Sim,2014,Sim,2014,Sim,2014,Sim,2014,Sim,2014,Sim,2014,Não,-,Não,-,Não,-,Não,-,-,Sim,Sim,Sim,Não,Não,Não,Sim,Não,Não,Não,-,Não,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Sim,Sim,Não,Não,Não,Sim,Não,Não,Não,Não,Não,Não,Não,Não,Não
2608453,Secretaria em conjunto com outras políticas setoriais,Masculino,48,Ensino médio (2º Grau) incompleto,4,0,1,3,0,0,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,-,-,-,-,-,-,-,Não,Não,-,-,Não,Não,Não,Não,Não,Não,Não,Não,Sim,Não,-,Não,-,Não,-,Não,-,Não,-,Não,-,Não,-,Não,-,Não,-,Não,-,Não,-,Sim,Não,-,Não,Não,Não,Não,Não,Não,Não,Não,Sim,Não,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Não,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2608503,Secretaria em conjunto com outras políticas setoriais,Masculino,29,Ensino médio (2º Grau) incompleto,59,0,0,59,0,0,Sim,Não,Não,Não,Sim,Sim,Não,Não,Não,Não,Não,Não,Não,-,-,-,-,-,-,-,Não,Não,-,-,Não,Sim,Não,Não,Não,Sim,Não,Não,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Sim,Não,-,Não,Sim,Não,Não,Não,Não,Não,Não,-,Não,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Sim,Não,Não,Não,Não,Não,Não,Sim,Não,Não,Não,Não,Não,Não,Não
2608602,Setor subordinado a outra secretaria,Feminino,48,Especialização,1,0,0,1,0,0,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,-,-,-,-,-,-,-,Não,Não,-,-,-,-,-,-,-,-,-,-,Sim,Não,-,Não,-,Sim,2015,Não,-,Não,-,Não,-,Não,-,Não,-,Não,-,Não,-,Não,-,-,Não,-,-,-,-,-,-,-,-,-,Sim,Não,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Sim,Sim,Não,Sim,Sim,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não
2608701,Secretaria em conjunto com outras políticas setoriais,Masculino,36,Ensino superior incompleto,7,3,0,4,0,0,Sim,Não,Não,Não,Não,Sim,Não,Não,Não,Não,Não,Não,Não,-,-,-,-,-,-,-,Não,Não,-,-,Sim,Não,Não,Não,Não,Não,Não,Não,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Sim,Sim,Sim,-,-,-,-,-,-,-,-,Sim,Sim,Sim,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Sim,Sim,Sim,Não,Não,Não,Sim,Não,Não,Não,Sim,Não,Não,Não,Não,Não
2608750,Setor subordinado a outra secretaria,Masculino,63,Ensino superior completo,8,1,4,0,0,3,Sim,Não,Sim,Não,Não,Não,Não,Não,Não,Não,Não,Sim,Sim,2014,Paritário,Não,Sim,Não,Não,12,Sim,Sim,Não,Não,-,-,-,-,-,-,-,-,Sim,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Sim,Não,-,-,-,-,-,-,-,-,-,Sim,Não,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Sim,Sim,Não,Não,Não,Sim,Não,Não,Não,Não,Não,Não,Não,Sim,Não
2608800,Secretaria em conjunto com outras políticas setoriais,Masculino,38,Ensino médio (2º Grau) completo,2,1,0,1,0,0,Sim,Não,Não,Não,Não,Não,Sim,Não,Não,Não,Não,Não,Sim,Não soube informar*,Tem maior representação da sociedade civil,Sim,Sim,Não,Sim,12,Não,Não,-,-,Sim,Não,Não,Não,Sim,Não,Não,Não,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Sim,Sim,Sim,Não,Não,Não,Não,Sim,Não,Não,Não,-,Não,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Sim,Sim,Não,Não,Não,Sim,Sim,Não,Não,Não,Não,Não,Não,Não,Não
2608909,Secretaria em conjunto com outras políticas setoriais,Masculino,35,Ensino superior completo,2,0,0,1,1,0,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,-,-,-,-,-,-,-,Não,Não,-,-,-,-,-,-,-,-,-,-,Sim,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Sim,Sim,Não,-,-,-,-,-,-,-,-,Sim,Não,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Sim,Sim,Não,Não,Não,Sim,Não,Não,Não,Não,Não,Não,Não,Sim,Não
2609006,Secretaria exclusiva,Feminino,46,Especialização,2,1,0,1,0,0,Sim,Sim,Sim,Sim,Sim,Não,Sim,Não,Sim,Sim,Sim,Não,Sim,2012,Paritário,Sim,Sim,Sim,Sim,2,Não,Sim,Sim,Não,-,-,-,-,-,-,-,-,Sim,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Sim,Sim,Sim,Não,Não,Não,Não,Sim,Não,Não,Não,-,Não,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Sim,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Sim
2609105,Setor subordinado a outra secretaria,Masculino,36,Ensino médio (2º Grau) completo,1,0,0,1,0,0,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,-,-,-,-,-,-,-,Não,Não,-,-,Não,Não,Não,Não,Não,Não,Não,Não,Sim,Sim,2015,Não,-,Não,-,Não,-,Não,-,Não,-,Não,-,Não,-,Não,-,Não,-,Não,-,Não,Sim,Sim,Não,Não,Não,Não,Sim,Não,Não,Não,Não,Não,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Não,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2609154,Secretaria em conjunto com outras políticas setoriais,Feminino,33,Ensino superior completo,3,1,0,2,0,0,Sim,Sim,Não,Não,Sim,Não,Não,Não,Não,Não,Não,Não,Não,-,-,-,-,-,-,-,Não,Não,-,-,Não,Não,Não,Não,Não,Não,Não,Não,Sim,Não,-,Sim,Não informou,Não,-,Não,-,Não,-,Sim,Não informou,Não,-,Não,-,Não,-,Não,-,Não,-,Não,Não,-,Não,Não,Não,Não,Não,Não,Sim,Não,Não,Não,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Não,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2609204,Secretaria em conjunto com outras políticas setoriais,Masculino,36,Ensino médio (2º Grau) completo,3,1,0,2,0,0,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,-,-,-,-,-,-,-,Não,Não,-,-,Não,Sim,Não,Não,Não,Não,Não,Não,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Sim,Não,-,-,-,-,-,-,-,-,-,Sim,Não,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Sim,Sim,Não,Não,Não,Não,Não,Não,Não,Sim,Não,Não,Não,Sim,Não
2609303,Secretaria em conjunto com outras políticas setoriais,Masculino,42,Ensino médio (2º Grau) completo,4,0,0,1,0,3,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,-,-,-,-,-,-,-,Não,Não,-,-,Não,Não,Não,Sim,Não,Não,Não,Não,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Sim,Não,-,-,-,-,-,-,-,-,-,Sim,Não,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Sim,Sim,Não,Sim,Não,Não,Não,Sim,Não,Não,Não,Não,Não,Não,Não
2609402,Setor subordinado a outra secretaria,Masculino,53,Especialização,2,0,0,1,1,0,Sim,Não,Sim,Sim,Sim,Sim,Sim,Não,Não,Sim,Sim,Não,Sim,1985,Paritário,Sim,Não,Não,Não,0,Não,Sim,Não,Não,Não,Não,Não,Não,Não,Não,Não,Sim,-,Não,-,Não,-,Sim,2006,Sim,2006,Não,-,Não,-,Não,-,Não,-,Não,-,Não,-,Não,-,-,Não,-,Sim,Não,Não,Sim,Não,Não,Não,Sim,-,Não,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Sim,Não,Não,Não,Não,Não,Sim,Não,Não,Não,Não,Não,Sim,Sim,Não
2609501,Setor subordinado a outra secretaria,Masculino,37,Ensino médio (2º Grau) completo,0,0,0,0,0,0,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,-,-,-,-,-,-,-,Não,Não,-,-,Sim,Não,Não,Não,Não,Não,Não,Não,Não,Não,-,Não,-,Não,-,Não,-,Não,-,Não,-,Não,-,Não,-,Não,-,Não,-,Não,-,Sim,Não,-,Não,Não,Não,Não,Não,Não,Não,Não,Sim,Não,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Não,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2609600,Secretaria em conjunto com outras políticas setoriais,Masculino,32,Ensino superior completo,19,4,0,15,0,0,Sim,Não,Não,Não,Não,Sim,Não,Não,Não,Não,Não,Não,Sim,2016,Paritário,Sim,Sim,Sim,Não,0,Sim,Sim,Sim,Não,Não,Sim,Sim,Não,Não,Não,Não,Não,-,Não,-,Não,-,Não,-,Sim,2004,Não,-,Não,-,Não,-,Não,-,Não,-,Sim,1990,Não,-,-,Sim,Não,Sim,Sim,Não,Sim,Não,Não,Não,Sim,-,Não,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Sim,Sim,Não,Não,Não,Não,Não,Não,Não,Não,Sim,Não,Sim,Não,Não
2609709,Secretaria em conjunto com outras políticas setoriais,Masculino,50,Ensino médio (2º Grau) completo,1,0,0,1,0,0,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,-,-,-,-,-,-,-,Não,Não,-,-,-,-,-,-,-,-,-,-,Sim,Sim,2014,Não,-,Não,-,Não,-,Não,-,Não,-,Não,-,Não,-,Não,-,Não,-,Não,-,-,Sim,Não,Não,Não,Não,Não,Sim,Não,Não,Não,-,Não,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Sim,Sim,Não,Não,Não,Sim,Não,Não,Não,Não,Não,Não,Não,Não,Não
2609808,Setor subordinado a outra secretaria,Masculino,47,Ensino fundamental (1º Grau) completo,2,0,0,2,0,0,Sim,Não,Não,Não,Sim,Não,Não,Não,Não,Não,Não,Não,Não,-,-,-,-,-,-,-,Não,Não,-,-,Não,Não,Não,Não,Não,Não,Não,Não,Sim,Não,-,Não,-,Não,-,Não,-,Não,-,Não,-,Não,-,Não,-,Não,-,Não,-,Não,-,Sim,Não,-,Não,Não,Não,Não,Não,Não,Não,Não,Sim,Não,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Não,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2609907,Secretaria em conjunto com outras políticas setoriais,Masculino,57,Ensino superior completo,1,1,0,0,0,0,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,-,-,-,-,-,-,-,Não,Não,-,-,-,-,-,-,-,-,-,-,Sim,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Sim,Não,-,-,-,-,-,-,-,-,-,Sim,Não,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Sim,Sim,Não,Não,Não,Sim,Não,Não,Não,Não,Não,Não,Não,Sim,Não
2610004,Secretaria em conjunto com outras políticas setoriais,Masculino,52,Ensino superior completo,7,0,0,6,0,1,Sim,Não,Não,Não,Não,Sim,Sim,Não,Não,Sim,Sim,Não,Sim,2013,Paritário,Sim,Sim,Não,Sim,8,Não,Sim,Sim,Não,Não,Não,Não,Não,Não,Não,Sim,Sim,-,Sim,2014,Sim,2014,Não,-,Sim,2014,Sim,2014,Não,-,Sim,2014,Sim,2014,Sim,2014,Sim,2014,Não,-,-,Sim,Não,Não,Não,Não,Sim,Não,Sim,Não,Sim,-,Não,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Sim,Sim,Não,Não,Não,Não,Sim,Sim,Não,Não,Não,Não,Não,Não,Não
2610103,Secretaria em conjunto com outras políticas setoriais,Masculino,64,Ensino fundamental (1º Grau) completo,1,0,0,1,0,0,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,-,-,-,-,-,-,-,Não,Não,-,-,Sim,Não,Não,Não,Não,Não,Não,Não,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Sim,Não,-,-,-,-,-,-,-,-,-,Sim,Não,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Sim,Sim,Não,Não,Não,Não,Sim,Sim,Não,Não,Não,Não,Não,Não,Não
2610202,Setor subordinado a outra secretaria,Masculino,44,Ensino superior incompleto,4,0,0,2,0,2,Sim,Não,Não,Sim,Não,Sim,Sim,Não,Não,Sim,Sim,Não,Não,-,-,-,-,-,-,-,Não,Não,-,-,Não,Sim,Não,Não,Não,Não,Não,Não,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Sim,Não,-,-,-,-,-,-,-,-,-,Sim,Sim,Sim,Não,Não,Não,Não,Não,Não,Sim,Não,Não,Sim,Não,Não,Não,Sim,Sim,Não,Sim,Não,Não,Não,Não,Não,Não,Não,Não,Não,Sim,Não
2610301,Secretaria em conjunto com outras políticas setoriais,Masculino,33,Ensino médio (2º Grau) completo,24,12,0,2,0,10,Sim,Não,Não,Não,Não,Sim,Não,Não,Não,Não,Sim,Não,Sim,2009,Paritário,Sim,Sim,Sim,Sim,2,Não,Não,-,-,Sim,Não,Não,Não,Não,Não,Não,Não,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Sim,Sim,Não,Não,Não,Não,Não,Não,Sim,Não,Não,-,Não,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Sim,Sim,Não,Não,Não,Não,Sim,Sim,Não,Não,Não,Não,Não,Não,Não
2610400,Setor subordinado a outra secretaria,Masculino,29,Ensino superior completo,2,0,0,1,0,1,Sim,Não,Não,Sim,Sim,Sim,Não,Sim,Não,Sim,Não,Não,Sim,2014,Paritário,Sim,Sim,Sim,Sim,10,Não,Sim,Sim,Não,Sim,Não,Não,Sim,Não,Não,Não,Não,-,Sim,2015,Não,-,Não,-,Não,-,Não,-,Não,-,Não,-,Não,-,Não,-,Não,-,Não,-,-,Não,-,-,-,-,-,-,-,-,-,Sim,Não,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Sim,Sim,Não,Não,Não,Não,Não,Não,Não,Não,Não,Sim,Não,Não,Não
2610509,Setor subordinado a outra secretaria,Masculino,56,Ensino médio (2º Grau) incompleto,1,1,0,0,0,0,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Sim,2009,Tem maior representação da sociedade civil,Não,Não,Não,Sim,0,Não,Não,-,-,-,-,-,-,-,-,-,-,Sim,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Sim,Não,-,Não,Não,Não,Não,Não,Não,Sim,Não,-,Não,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Sim,Sim,Não,Não,Não,Sim,Não,Não,Não,Não,Não,Não,Não,Sim,Não
2610608,Secretaria em conjunto com outras políticas setoriais,Masculino,33,Ensino superior completo,19,1,0,14,0,4,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Sim,2009,Paritário,Sim,Sim,Não,Não,0,Não,Sim,Sim,Não,Sim,Não,Não,Não,Não,Não,Não,Não,-,Sim,2004,Não,-,Não,-,Sim,2007,Não,-,Não,-,Não,-,Não,-,Não,-,Não,-,Não,-,-,Sim,Sim,Não,Não,Não,Não,Não,Sim,Não,Sim,-,Não,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Sim,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Sim,Sim,Sim,Não
2610707,Setor subordinado a outra secretaria,Masculino,47,Mestrado,28,9,11,8,0,0,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Sim,2013,Paritário,Sim,Sim,Sim,Sim,3,Sim,Sim,Sim,Sim,Não,Não,Não,Não,Não,Não,Sim,Sim,-,Não,-,Não,-,Não,-,Sim,2013,Não,-,Não,-,Sim,2016,Não,-,Sim,2015,Sim,2013,Sim,2015,-,Sim,Sim,Não,Não,Não,Não,Não,Sim,Não,Não,-,Não,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Sim,Não,Não,Não,Não,Não,Sim,Não,Não,Não,Não,Não,Não,Sim,Sim
2610806,Secretaria em conjunto com outras políticas setoriais,Masculino,33,Ensino superior completo,2,1,0,1,0,0,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Sim,Não soube informar*,Tem maior representação governamental,Sim,Sim,Sim,Sim,0,Não,Não,-,-,-,-,-,-,-,-,-,-,Sim,Sim,Não informou,Sim,Não informou,Sim,Não informou,Sim,Não informou,Sim,Não informou,Sim,Não informou,Não,-,Sim,Não informou,Não,-,Sim,Não informou,Sim,Não informou,-,Não,-,-,-,-,-,-,-,-,-,Sim,Não,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Sim,Sim,Não,Não,Não,Sim,Não,Não,Não,Não,Não,Não,Não,Não,Sim
2610905,Secretaria exclusiva,Feminino,26,Ensino superior completo,16,5,0,3,0,8,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,-,-,-,-,-,-,-,Não,Não,-,-,Sim,Sim,Não,Não,Sim,Não,Não,Não,-,Sim,2014,Sim,2014,Sim,2014,Sim,2014,Não,-,Não,-,Não,-,Não,-,Sim,2014,Sim,2014,Não,-,-,Sim,Sim,Não,Sim,Não,Não,Sim,Não,Não,Não,-,Não,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Sim,Sim,Não,Não,Não,Sim,Sim,Não,Não,Não,Não,Não,Não,Não,Não
2611002,Secretaria em conjunto com outras políticas setoriais,Masculino,44,Ensino superior completo,2,1,0,0,0,1,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Sim,2015,Paritário,Sim,Sim,Não,Não,2,Não,Não,-,-,Sim,Não,Não,Não,Não,Não,Não,Não,-,Não,-,Sim,2010,Não,-,Sim,2010,Não,-,Sim,2010,Sim,2010,Sim,2010,Sim,2010,Sim,2010,Não,-,-,Não,-,-,-,-,-,-,-,-,-,Sim,Não,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Sim,Sim,Não,Não,Não,Sim,Não,Não,Sim,Não,Não,Não,Não,Não,Não
2611101,Órgão da administração indireta,Masculino,31,Especialização,14,0,0,14,0,0,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Sim,1996,Tem maior representação governamental,Sim,Sim,Sim,Sim,Não soube informar*,Sim,Sim,Não,Sim,Não,Não,Não,Não,Não,Não,Sim,Sim,-,Sim,2006,Sim,2006,Não,-,Sim,2012,Sim,2006,Não,-,Sim,2009,Sim,2002,Sim,2002,Sim,2002,Não,-,-,Sim,Sim,Sim,Não,Não,Não,Não,Não,Não,Não,-,Sim,Sim,Não,Não,Não,Não,Não,Não,Não,Sim,Não,Não,Não,Não,Não,Sim,Sim,Não,Não,Não,Não,Não,Não,Não,Sim,Não,Não,Não,Sim,Não
2611200,Secretaria em conjunto com outras políticas setoriais,Masculino,26,Ensino superior incompleto,1,0,0,1,0,0,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,-,-,-,-,-,-,-,Não,Não,-,-,Sim,Sim,Não,Não,Sim,Não,Não,Não,-,Sim,2014,Sim,2013,Sim,Não informou,Sim,2013,Não,-,Não,-,Não,-,Não,-,Não,-,Não,-,Não,-,-,Não,-,Não,Não,Não,Não,Sim,Não,Não,Não,-,Não,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Sim,Sim,Não,Não,Não,Sim,Não,Sim,Não,Não,Não,Não,Não,Não,Não
2611309,Setor subordinado a outra secretaria,Masculino,39,Ensino fundamental (1º Grau) completo,3,1,0,2,0,0,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,-,-,-,-,-,-,-,Não,Não,-,-,Não,Não,Não,Não,Não,Não,Não,Não,Sim,Não,-,Não,-,Não,-,Não,-,Não,-,Não,-,Não,-,Não,-,Não,-,Não,-,Não,-,Sim,Não,-,Não,Não,Não,Não,Não,Não,Não,Não,Sim,Não,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Não,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2611408,Secretaria exclusiva,Feminino,39,Especialização,4,0,0,4,0,0,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,-,-,-,-,-,-,-,Não,Não,-,-,Sim,Não,Não,Não,Não,Não,Não,Não,-,Não,-,Não,-,Não,-,Sim,1990,Não,-,Sim,1990,Não,-,Sim,1990,Sim,1990,Sim,1990,Não,-,-,Não,-,-,-,-,-,-,-,-,-,Sim,Não,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Sim,Não,Não,Sim,Sim,Não,Não,Não,Não,Não,Não,Não,Não,Sim,Não
2611507,Secretaria em conjunto com outras políticas setoriais,Feminino,37,Ensino superior completo,222,157,0,1,0,64,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,-,-,-,-,-,-,-,Não,Não,-,-,Não,Não,Não,Não,Não,Não,Não,Não,Sim,Não,-,Não,-,Não,-,Não,-,Não,-,Não,-,Não,-,Não,-,Não,-,Não,-,Não,-,Sim,Sim,Sim,Não,Não,Não,Não,Não,Não,Sim,Não,Não,Não,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Não,-,-,-,-,-,-,-,-,-,-,-,-,-,-
