CodMun,Barco,Metro,Mototx,Taxi,Trem,Van,Aviao
3205309,Não,Não,Não,Sim,Não,Não,Sim
3300100,Sim,Não,Sim,Sim,Não,Sim,Não
3300159,-,-,-,-,-,-,-
3300209,Não,Não,Não,Sim,Não,Não,Não
3300225,Não,Não,Não,Sim,Não,Sim,Não
3300233,Não,Não,Sim,Sim,Não,Sim,Não
3300258,Não,Não,Não,Sim,Não,Não,Não
3300308,Não,Não,Não,Sim,Não,Não,Não
3300407,Não,Não,Não,Sim,Não,Não,Não
3300456,Não,Não,Sim,Sim,Sim,Sim,Não
3300506,Não,Não,Não,Sim,Não,Sim,Não
3300605,Não,Não,Não,Sim,Não,Sim,Não
3300704,Sim,Não,Não,Sim,Não,Não,Sim
3300803,Não,Não,Não,Sim,Não,Sim,Não
3300902,Não,Não,Não,Sim,Não,Não,Não
3300936,Não,Não,Não,Sim,Não,Não,Não
3300951,Não,Não,Não,Sim,Não,Não,Não
3301009,Não,Não,Não,Sim,Não,Sim,Sim
3301108,Não,Não,Não,Sim,Não,Não,Não
3301157,Não,Não,Não,Sim,Não,Não,Não
3301207,Não,Não,Sim,Sim,Não,Não,Não
3301306,Não,Não,Não,Sim,Não,Não,Não
3301405,Não,Não,Não,Sim,Não,Sim,Não
3301504,Não,Não,Não,Sim,Não,Sim,Não
3301603,Não,Não,Não,Sim,Não,Não,Não
3301702,Não,Não,Não,Sim,Sim,Não,Não
3301801,Não,Não,Não,Sim,Não,Não,Não
3301850,Não,Não,Não,Não,Sim,Não,Não
3301876,Não,Não,Não,Sim,Não,Não,Não
3301900,Não,Não,Não,Sim,Não,Não,Não
3302007,Sim,Não,Sim,Sim,Não,Sim,Não
3302056,Não,Não,Não,Sim,Não,Não,Não
3302106,Não,Não,Não,Sim,Não,Não,Não
3302205,Não,Não,Não,Sim,Não,Não,Não
3302254,Não,Não,Não,Sim,Não,Não,Não
3302270,Não,Não,Sim,Sim,Sim,Não,Não
3302304,Não,Não,Não,Sim,Não,Sim,Não
3302403,Não,Não,Não,Sim,Não,Não,Não
3302452,Não,Não,Não,Sim,Não,Sim,Não
3302502,Não,Não,Não,Sim,Sim,Sim,Não
3302601,Sim,Não,Sim,Sim,Não,Sim,Não
3302700,Não,Não,Não,Sim,Não,Sim,Não
3302809,Não,Não,Não,Sim,Não,Não,Não
3302858,Não,Não,Não,Sim,Sim,Sim,Não
3302908,Não,Não,Não,Sim,Não,Não,Não
3303005,Não,Não,Não,Sim,Não,Sim,Não
3303104,Não,Não,Não,Sim,Não,Sim,Não
3303203,Não,Não,Sim,Sim,Sim,Não,Não
3303302,Não,Não,Não,Sim,Não,Sim,Não
3303401,Não,Não,Não,Sim,Não,Sim,Não
3303500,Não,Não,Sim,Sim,Sim,Sim,Não
3303609,Não,Não,Sim,Sim,Sim,Sim,Não
3303708,Não,Não,Não,Sim,Não,Não,Não
3303807,Sim,Não,Sim,Sim,Não,Sim,Não
3303856,Não,Não,Não,Sim,Não,Não,Não
3303906,Não,Não,Não,Sim,Não,Sim,Não
3303955,Não,Não,Não,Sim,Não,Não,Não
3304003,Não,Não,Não,Sim,Não,Não,Não
3304102,Não,Não,Não,Sim,Não,Sim,Não
3304110,Não,Não,Não,Sim,Não,Não,Não
3304128,Não,Não,Não,Sim,Não,Não,Não
3304144,Não,Não,Sim,Sim,Sim,Sim,Não
3304151,Não,Não,Não,Sim,Não,Sim,Não
3304201,Não,Não,Não,Sim,Não,Não,Não
3304300,Não,Não,Não,Sim,Não,Sim,Não
3304409,Não,Não,Não,Sim,Não,Não,Não
3304508,Não,Não,Não,Sim,Não,Não,Não
3304524,Não,Não,Não,Sim,Não,Sim,Não
3304557,Sim,Sim,Não,Sim,Sim,Sim,Sim
3304607,Não,Não,Não,Sim,Não,Não,Não
3304706,Não,Não,Não,Sim,Não,Sim,Não
3304755,Não,Não,Não,Sim,Não,Sim,Não
3304805,Não,Não,Não,Sim,Não,Não,Não
3304904,Não,Não,Não,Sim,Não,Sim,Não
3305000,Não,Não,Não,Sim,Não,Sim,Não
3305109,Não,Não,Sim,Sim,Sim,Sim,Não
3305133,Não,Não,Não,Sim,Não,Sim,Não
3305158,Não,Não,Não,Sim,Não,Não,Não
3305208,Não,Não,Não,Sim,Não,Não,Não
3305307,-,-,-,-,-,-,-
3305406,Não,Não,Não,Sim,Não,Não,Não
3305505,Não,Não,Não,Sim,Não,Não,Não
3305554,Não,Não,Sim,Sim,Não,Sim,Não
3305604,Não,Não,Não,Sim,Não,Não,Não
3305703,Não,Não,Não,Sim,Não,Não,Não
3305752,-,-,-,-,-,-,-
3305802,Não,Não,Não,Sim,Não,Não,Não
3305901,Não,Não,Não,Sim,Não,Não,Não
3306008,Não,Não,Sim,Sim,Não,Não,Não
3306107,Não,Não,Não,Sim,Não,Sim,Não
3306156,-,-,-,-,-,-,-
3306206,Não,Não,Não,Sim,Não,Não,Não
3306305,Não,Não,Não,Sim,Não,Não,Não
3500105,Não,Não,Sim,Sim,Não,Não,Não
3500204,Não,Não,Não,Sim,Não,Não,Não
3500303,Não,Não,Não,Não,Não,Sim,Não
3500402,Não,Não,Não,Sim,Não,Não,Não
3500501,Não,Não,Não,Sim,Não,Não,Não
3500550,Não,Não,Não,Sim,Não,Não,Não
3500600,Não,Não,Não,Sim,Não,Sim,Não
3500709,Não,Não,Sim,Sim,Não,Sim,Não
3500758,Não,Não,Não,Sim,Não,Não,Não
3500808,-,-,-,-,-,-,-
3500907,Não,Não,Não,Não,Não,Sim,Não
3501004,Não,Não,Não,Sim,Não,Sim,Não
3501103,Não,Não,Não,Sim,Não,Não,Não
3501152,Não,Não,Não,Sim,Não,Não,Não
3501202,-,-,-,-,-,-,-
3501301,Não,Não,Não,Sim,Não,Não,Não
3501400,Não,Não,Não,Sim,Não,Não,Não
3501509,-,-,-,-,-,-,-
3501608,Não,Não,Não,Sim,Não,Não,Não
3501707,Não,Não,Sim,Sim,Não,Não,Não
3501806,Não,Não,Não,Sim,Não,Não,Não
3501905,Não,Não,Não,Sim,Não,Não,Não
3502002,Não,Não,Não,Sim,Não,Não,Não
3502101,Não,Não,Sim,Sim,Não,Sim,Não
3502200,Não,Não,Não,Sim,Não,Sim,Não
3502309,Não,Não,Não,Sim,Não,Não,Não
3502408,Não,Não,Não,Sim,Não,Não,Não
3502507,Não,Não,Não,Sim,Não,Não,Não
3502606,-,-,-,-,-,-,-
3502705,Não,Não,Não,Sim,Não,Não,Não
3502754,Não,Não,Não,Sim,Não,Não,Não
3502804,Não,Não,Sim,Sim,Não,Sim,Sim
3502903,Não,Não,Não,Sim,Não,Sim,Não
3503000,Não,Não,Não,Sim,Não,Não,Não
3503109,Não,Não,Não,Sim,Não,Sim,Não
3503158,Não,Não,Não,Sim,Não,Não,Não
3503208,Não,Não,Sim,Sim,Não,Não,Não
3503307,Não,Não,Sim,Sim,Não,Sim,Não
3503356,-,-,-,-,-,-,-
3503406,Não,Não,Não,Sim,Não,Não,Não
3503505,Não,Não,Não,Sim,Não,Não,Não
3503604,Não,Não,Não,Sim,Não,Não,Não
3503703,-,-,-,-,-,-,-
3503802,Não,Não,Sim,Sim,Não,Não,Não
3503901,Não,Não,Não,Sim,Não,Sim,Não
3503950,Não,Não,Não,Não,Não,Sim,Não
3504008,Não,Não,Sim,Sim,Não,Não,Não
3504107,Não,Não,Sim,Sim,Não,Não,Não
3504206,Não,Não,Sim,Sim,Não,Sim,Não
3504305,-,-,-,-,-,-,-
3504404,Não,Não,Não,Sim,Não,Não,Não
3504503,Não,Não,Sim,Não,Não,Sim,Não
3504602,Não,Não,Não,Sim,Não,Não,Não
3504701,Não,Não,Não,Sim,Não,Não,Não
3504800,-,-,-,-,-,-,-
3504909,Não,Não,Não,Sim,Não,Sim,Não
3505005,Não,Não,Não,Sim,Não,Não,Não
3505104,-,-,-,-,-,-,-
3505203,Não,Não,Sim,Sim,Não,Não,Não
3505302,Sim,Não,Sim,Sim,Não,Sim,Não
3505351,Não,Não,Não,Sim,Não,Não,Não
3505401,Não,Não,Não,Sim,Não,Não,Não
3505500,Não,Não,Sim,Sim,Não,Não,Não
3505609,Não,Não,Sim,Sim,Não,Não,Não
3505708,Não,Não,Não,Sim,Sim,Não,Não
3505807,-,-,-,-,-,-,-
3505906,Não,Não,Não,Sim,Não,Sim,Não
3506003,Não,Não,Sim,Sim,Não,Não,Não
3506102,Não,Não,Sim,Sim,Não,Não,Não
3506201,Não,Não,Não,Sim,Não,Não,Não
3506300,Não,Não,Não,Sim,Não,Sim,Não
3506359,Não,Não,Não,Sim,Não,Não,Não
3506409,Não,Não,Não,Sim,Não,Sim,Não
3506508,Não,Não,Sim,Sim,Não,Sim,Não
3506607,Não,Não,Não,Sim,Não,Não,Não
3506706,Não,Não,Não,Não,Não,Sim,Não
3506805,Não,Não,Não,Sim,Não,Não,Não
3506904,Não,Não,Não,Sim,Não,Não,Não
3507001,Não,Não,Não,Não,Não,Sim,Não
3507100,Não,Não,Sim,Sim,Não,Sim,Não
3507159,Não,Não,Não,Sim,Não,Sim,Não
3507209,-,-,-,-,-,-,-
3507308,Sim,Não,Não,Sim,Não,Sim,Não
3507407,Não,Não,Sim,Sim,Não,Não,Não
3507456,-,-,-,-,-,-,-
3507506,Sim,Não,Sim,Sim,Não,Sim,Sim
3507605,Não,Não,Sim,Sim,Não,Sim,Não
3507704,Não,Não,Não,Sim,Não,Não,Não
3507753,Não,Não,Não,Sim,Não,Não,Não
3507803,Não,Não,Não,Sim,Não,Sim,Não
3507902,Não,Não,Sim,Sim,Não,Não,Não
3508009,Não,Não,Sim,Sim,Não,Não,Não
3508108,Não,Não,Não,Não,Não,Sim,Não
3508207,Não,Não,Não,Sim,Não,Sim,Não
3508306,Não,Não,Não,Sim,Não,Sim,Não
3508405,Não,Não,Não,Sim,Não,Sim,Não
3508504,Não,Não,Não,Sim,Não,Não,Não
3508603,Não,Não,Sim,Sim,Não,Não,Não
3508702,Não,Não,Não,Sim,Não,Sim,Não
3508801,Não,Não,Não,Sim,Não,Sim,Não
3508900,Não,Não,Sim,Sim,Não,Não,Não
3509007,Não,Não,Sim,Sim,Sim,Sim,Não
3509106,Não,Não,Não,Não,Não,Sim,Não
3509205,Não,Não,Não,Sim,Não,Não,Não
3509254,Não,Não,Não,Sim,Não,Não,Não
3509304,-,-,-,-,-,-,-
3509403,Não,Não,Sim,Sim,Não,Sim,Não
3509452,Não,Não,Não,Não,Não,Sim,Não
3509502,Não,Não,Não,Sim,Sim,Sim,Sim
3509601,Não,Não,Não,Sim,Sim,Não,Não
3509700,Não,Não,Não,Sim,Não,Não,Não
3509809,Não,Não,Não,Sim,Não,Não,Não
3509908,Sim,Não,Sim,Sim,Não,Sim,Não
3509957,Não,Não,Não,Não,Não,Sim,Não
3510005,Não,Não,Sim,Sim,Não,Não,Não
3510104,Não,Não,Sim,Não,Não,Sim,Não
3510153,-,-,-,-,-,-,-
3510203,Não,Não,Não,Sim,Não,Sim,Não
3510302,Não,Não,Sim,Sim,Não,Não,Não
3510401,Não,Não,Não,Sim,Não,Sim,Não
3510500,Não,Não,Não,Sim,Não,Sim,Não
3510609,Não,Não,Não,Sim,Sim,Sim,Não
3510708,Não,Não,Não,Sim,Não,Não,Não
3510807,Não,Não,Sim,Sim,Não,Não,Não
3510906,Não,Não,Não,Não,Não,Sim,Não
3511003,-,-,-,-,-,-,-
3511102,Não,Não,Sim,Sim,Não,Não,Não
3511201,-,-,-,-,-,-,-
3511300,Não,Não,Não,Sim,Não,Sim,Não
3511409,Não,Não,Sim,Sim,Não,Sim,Não
3511508,Não,Não,Não,Sim,Não,Sim,Não
3511607,Não,Não,Não,Sim,Não,Sim,Não
3511706,Não,Não,Não,Sim,Não,Sim,Não
3511904,Não,Não,Não,Sim,Não,Sim,Não
3512001,Não,Não,Sim,Não,Não,Não,Não
3512100,-,-,-,-,-,-,-
3512209,Não,Não,Não,Sim,Não,Sim,Não
3512308,Não,Não,Sim,Sim,Não,Não,Não
3512407,Não,Não,Sim,Sim,Não,Sim,Não
3512506,-,-,-,-,-,-,-
3512605,Não,Não,Não,Sim,Não,Sim,Não
3512704,-,-,-,-,-,-,-
3512803,Não,Não,Sim,Sim,Não,Não,Sim
3512902,Não,Não,Não,Sim,Não,Não,Não
3513009,Não,Não,Não,Sim,Não,Sim,Não
3513108,Não,Não,Não,Sim,Não,Não,Não
3513207,Não,Não,Sim,Sim,Não,Sim,Não
3513306,-,-,-,-,-,-,-
3513405,Não,Não,Não,Não,Não,Sim,Não
3513504,Não,Não,Não,Sim,Não,Não,Não
3513603,Não,Não,Sim,Sim,Não,Sim,Não
3513702,Não,Não,Não,Sim,Não,Não,Não
3513801,Não,Não,Não,Sim,Não,Não,Não
3513850,Não,Não,Não,Sim,Não,Sim,Não
3513900,Não,Não,Não,Sim,Não,Sim,Não
3514007,-,-,-,-,-,-,-
3514106,Não,Não,Sim,Sim,Não,Sim,Não
3514205,-,-,-,-,-,-,-
3514304,Não,Não,Não,Sim,Não,Não,Não
3514403,Não,Não,Sim,Sim,Não,Sim,Não
3514502,Não,Não,Não,Sim,Não,Sim,Não
3514601,Não,Não,Não,Não,Não,Sim,Não
3514700,-,-,-,-,-,-,-
3514809,Não,Não,Sim,Sim,Não,Não,Não
3514908,Não,Não,Não,Sim,Não,Não,Não
3514924,Não,Não,Não,Sim,Não,Não,Não
3514957,-,-,-,-,-,-,-
3515004,Não,Não,Não,Sim,Não,Não,Não
3515103,Não,Não,Não,Sim,Não,Sim,Não
3515129,Não,Não,Não,Não,Não,Sim,Não
3515152,Não,Não,Não,Sim,Não,Não,Não
3515186,Não,Não,Não,Sim,Não,Sim,Não
3515194,Não,Não,Não,Sim,Não,Não,Não
3515202,Não,Não,Sim,Sim,Não,Sim,Não
3515301,-,-,-,-,-,-,-
3515350,Não,Não,Não,Sim,Não,Não,Não
3515400,Não,Não,Sim,Sim,Não,Sim,Não
3515509,Não,Não,Sim,Sim,Não,Sim,Não
3515608,Não,Não,Não,Não,Não,Sim,Não
3515657,Não,Não,Não,Sim,Não,Não,Não
3515707,Não,Não,Não,Sim,Sim,Não,Não
3515806,Não,Não,Não,Não,Não,Sim,Não
3515905,Não,Não,Não,Não,Não,Sim,Não
3516002,Não,Não,Não,Sim,Não,Sim,Não
3516101,-,-,-,-,-,-,-
3516200,Não,Não,Sim,Sim,Não,Sim,Não
3516309,Não,Não,Não,Sim,Sim,Não,Não
3516408,Não,Não,Não,Sim,Sim,Não,Não
3516507,-,-,-,-,-,-,-
3516606,Não,Não,Não,Sim,Não,Sim,Não
3516705,Não,Não,Sim,Sim,Não,Não,Não
3516804,Não,Não,Não,Sim,Não,Não,Não
3516853,Não,Não,Não,Sim,Não,Não,Não
3516903,-,-,-,-,-,-,-
3517000,Não,Não,Não,Sim,Não,Não,Não
3517109,-,-,-,-,-,-,-
3517208,Não,Não,Não,Sim,Não,Sim,Não
3517307,-,-,-,-,-,-,-
3517406,Não,Não,Sim,Sim,Não,Não,Não
3517505,Não,Não,Não,Sim,Não,Não,Não
3517604,Não,Não,Não,Sim,Não,Sim,Não
3517703,Não,Não,Não,Não,Não,Sim,Não
3517802,Não,Não,Sim,Sim,Não,Sim,Não
3517901,-,-,-,-,-,-,-
3518008,Não,Não,Não,Sim,Não,Não,Não
3518107,Não,Não,Não,Sim,Não,Não,Não
3518206,-,-,-,-,-,-,-
3518305,Não,Não,Não,Sim,Não,Não,Não
3518404,Não,Não,Não,Sim,Não,Sim,Não
3518503,Não,Não,Não,Sim,Não,Não,Não
3518602,Não,Não,Não,Não,Não,Sim,Não
3518701,Sim,Não,Não,Sim,Não,Não,Não
3518800,Não,Não,Não,Sim,Não,Não,Sim
3518859,-,-,-,-,-,-,-
3518909,Não,Não,Não,Sim,Não,Não,Não
3519006,Não,Não,Não,Sim,Não,Não,Não
3519055,Não,Não,Não,Sim,Não,Sim,Não
3519071,Não,Não,Não,Sim,Não,Não,Não
3519105,Não,Não,Não,Sim,Não,Sim,Não
3519204,Não,Não,Não,Sim,Não,Não,Não
3519253,Não,Não,Não,Sim,Não,Não,Não
3519303,Não,Não,Não,Sim,Não,Não,Não
3519402,Não,Não,Sim,Sim,Não,Não,Não
3519501,Não,Não,Não,Sim,Não,Não,Não
3519600,Não,Não,Sim,Sim,Não,Não,Não
3519709,Não,Não,Não,Não,Sim,Não,Não
3519808,Não,Não,Não,Sim,Não,Não,Não
3519907,-,-,-,-,-,-,-
3520004,Sim,Não,Sim,Sim,Não,Sim,Não
3520103,Não,Não,Não,Sim,Não,Sim,Não
3520202,Não,Não,Sim,Sim,Não,Sim,Não
3520301,Sim,Não,Não,Sim,Não,Sim,Não
3520400,Não,Não,Não,Não,Não,Sim,Não
3520426,Não,Não,Não,Sim,Não,Não,Não
3520442,Não,Não,Sim,Sim,Não,Não,Não
3520509,Não,Não,Não,Sim,Não,Não,Não
3520608,-,-,-,-,-,-,-
3520707,-,-,-,-,-,-,-
3520806,Não,Não,Não,Sim,Não,Não,Não
3520905,Não,Não,Não,Sim,Não,Não,Não
3521002,Não,Não,Não,Sim,Não,Não,Não
3521101,Não,Não,Não,Sim,Não,Não,Não
3521150,-,-,-,-,-,-,-
3521200,Sim,Não,Não,Sim,Não,Sim,Não
3521309,Não,Não,Não,Sim,Não,Sim,Não
3521408,Não,Não,Não,Não,Não,Sim,Não
3521507,Não,Não,Não,Sim,Não,Sim,Não
3521606,Não,Não,Não,Sim,Não,Não,Não
3521705,Não,Não,Não,Sim,Não,Sim,Não
3521804,Não,Não,Sim,Sim,Não,Não,Não
3521903,-,-,-,-,-,-,-
3522000,Não,Não,Não,Sim,Não,Não,Não
3522109,Não,Não,Não,Sim,Não,Não,Não
3522158,Não,Não,Sim,Sim,Não,Sim,Não
3522208,Não,Não,Não,Sim,Não,Sim,Não
3522307,Não,Não,Sim,Sim,Não,Sim,Não
3522406,Não,Não,Sim,Sim,Não,Sim,Não
3522505,Não,Não,Não,Sim,Sim,Não,Não
3522604,Não,Não,Não,Sim,Não,Sim,Não
3522653,Não,Não,Não,Sim,Não,Não,Não
3522703,Não,Não,Sim,Sim,Não,Não,Não
3522802,Não,Não,Sim,Sim,Não,Sim,Não
3522901,Não,Não,Sim,Sim,Não,Não,Não
3523008,-,-,-,-,-,-,-
3523107,Não,Não,Não,Sim,Sim,Não,Não
3523206,Não,Não,Não,Sim,Não,Sim,Não
3523305,Não,Não,Não,Sim,Não,Sim,Não
3523404,Não,Não,Não,Sim,Não,Sim,Não
3523503,Sim,Não,Não,Sim,Não,Não,Não
3523602,Não,Não,Não,Sim,Não,Sim,Não
3523701,Não,Não,Não,Não,Não,Sim,Não
3523800,Não,Não,Não,Sim,Não,Sim,Não
3523909,Não,Não,Não,Sim,Não,Sim,Não
3524006,Não,Não,Não,Sim,Não,Não,Não
3524105,Não,Não,Sim,Sim,Não,Sim,Não
3524204,-,-,-,-,-,-,-
3524303,Não,Não,Sim,Sim,Não,Sim,Não
3524402,Não,Não,Não,Sim,Não,Sim,Não
3524501,Não,Não,Não,Sim,Não,Não,Não
3524600,Não,Não,Não,Sim,Não,Sim,Não
3524709,Não,Não,Não,Sim,Não,Sim,Não
3524808,Não,Não,Sim,Sim,Não,Sim,Não
3524907,Não,Não,Não,Não,Não,Sim,Não
3525003,Não,Não,Não,Sim,Sim,Não,Não
3525102,-,-,-,-,-,-,-
3525201,Não,Não,Não,Sim,Não,Não,Não
3525300,Não,Não,Sim,Sim,Não,Sim,Não
3525409,Não,Não,Não,Não,Não,Sim,Não
3525508,Não,Não,Não,Sim,Não,Não,Não
3525607,Não,Não,Não,Sim,Não,Não,Não
3525706,Não,Não,Sim,Sim,Não,Sim,Não
3525805,Não,Não,Não,Sim,Não,Não,Não
3525854,-,-,-,-,-,-,-
3525904,Não,Não,Não,Sim,Sim,Sim,Sim
3526001,Não,Não,Sim,Sim,Não,Não,Não
3526100,Não,Não,Não,Sim,Não,Sim,Não
3526209,Não,Não,Sim,Sim,Não,Não,Não
3526308,-,-,-,-,-,-,-
3526407,Não,Não,Não,Sim,Não,Não,Não
3526506,Não,Não,Não,Sim,Não,Não,Não
3526605,-,-,-,-,-,-,-
3526704,Não,Não,Não,Sim,Não,Sim,Não
3526803,Não,Não,Sim,Sim,Não,Não,Não
3526902,Não,Não,Não,Sim,Não,Sim,Não
3527009,Não,Não,Não,Sim,Não,Não,Não
3527108,Não,Não,Sim,Sim,Não,Não,Não
3527207,Não,Não,Não,Sim,Não,Não,Não
3527256,-,-,-,-,-,-,-
3527306,Não,Não,Não,Sim,Não,Não,Não
3527405,Não,Não,Sim,Sim,Não,Sim,Não
3527504,Não,Não,Não,Sim,Não,Não,Não
3527603,Não,Não,Sim,Sim,Não,Sim,Não
3527702,Não,Não,Não,Sim,Não,Sim,Não
3527801,Não,Não,Não,Sim,Não,Sim,Não
3527900,Não,Não,Sim,Sim,Não,Não,Não
3528007,Não,Não,Sim,Sim,Não,Sim,Não
3528106,Não,Não,Não,Sim,Não,Sim,Não
3528205,Não,Não,Não,Sim,Não,Não,Não
3528304,-,-,-,-,-,-,-
3528403,Não,Não,Não,Sim,Não,Sim,Não
3528502,Não,Não,Não,Sim,Não,Não,Não
3528601,Não,Não,Não,Sim,Não,Não,Não
3528700,-,-,-,-,-,-,-
3528809,Não,Não,Não,Sim,Não,Não,Não
3528858,-,-,-,-,-,-,-
3528908,-,-,-,-,-,-,-
3529005,Não,Não,Sim,Sim,Não,Não,Sim
3529104,Não,Não,Não,Não,Não,Sim,Não
3529203,Não,Não,Não,Sim,Não,Sim,Não
3529302,Não,Não,Sim,Sim,Não,Sim,Não
3529401,Não,Não,Não,Sim,Sim,Sim,Não
3529500,Não,Não,Não,Sim,Não,Não,Não
3529609,-,-,-,-,-,-,-
3529658,-,-,-,-,-,-,-
3529708,Não,Não,Sim,Sim,Não,Não,Não
3529807,Não,Não,Não,Sim,Não,Sim,Não
3529906,Não,Não,Não,Sim,Não,Não,Não
3530003,-,-,-,-,-,-,-
3530102,Não,Não,Sim,Sim,Sim,Não,Não
3530201,Não,Não,Não,Sim,Não,Sim,Não
3530300,Não,Não,Sim,Sim,Não,Não,Não
3530409,-,-,-,-,-,-,-
3530508,Não,Não,Não,Sim,Não,Sim,Não
3530607,Não,Não,Não,Sim,Sim,Sim,Não
3530706,Não,Não,Não,Sim,Sim,Sim,Não
3530805,Não,Não,Não,Sim,Não,Não,Não
3530904,Não,Não,Não,Sim,Não,Não,Não
3531001,Não,Não,Não,Sim,Não,Sim,Não
3531100,Não,Não,Não,Sim,Não,Sim,Não
3531209,-,-,-,-,-,-,-
3531308,Não,Não,Sim,Sim,Não,Não,Não
3531407,Não,Não,Sim,Sim,Não,Não,Não
3531506,Não,Não,Sim,Sim,Não,Não,Não
3531605,-,-,-,-,-,-,-
3531704,Não,Não,Não,Sim,Não,Não,Não
3531803,Não,Não,Não,Sim,Não,Não,Não
3531902,Não,Não,Não,Sim,Não,Não,Não
3532009,Não,Não,Não,Sim,Não,Sim,Não
3532058,Não,Não,Não,Sim,Não,Não,Não
3532108,-,-,-,-,-,-,-
3532157,-,-,-,-,-,-,-
3532207,-,-,-,-,-,-,-
3532306,Não,Não,Não,Sim,Não,Não,Não
3532405,Não,Não,Sim,Sim,Não,Sim,Não
3532504,Não,Não,Não,Sim,Não,Sim,Não
3532603,Não,Não,Não,Sim,Não,Não,Não
3532702,-,-,-,-,-,-,-
3532801,-,-,-,-,-,-,-
3532827,Não,Não,Sim,Sim,Não,Sim,Não
3532843,Não,Não,Não,Sim,Não,Sim,Não
3532868,-,-,-,-,-,-,-
3532900,Não,Não,Não,Não,Não,Sim,Não
3533007,Não,Não,Não,Sim,Não,Sim,Não
3533106,Não,Não,Não,Sim,Não,Não,Não
3533205,Não,Não,Não,Não,Não,Sim,Não
3533254,Não,Não,Não,Sim,Não,Não,Não
3533304,Não,Não,Não,Sim,Não,Não,Não
3533403,Não,Não,Não,Sim,Não,Não,Não
3533502,Não,Não,Sim,Sim,Não,Não,Não
3533601,-,-,-,-,-,-,-
3533700,-,-,-,-,-,-,-
3533809,-,-,-,-,-,-,-
3533908,Não,Não,Sim,Não,Não,Não,Não
3534005,-,-,-,-,-,-,-
3534104,-,-,-,-,-,-,-
3534203,-,-,-,-,-,-,-
3534302,Não,Não,Não,Não,Não,Sim,Não
3534401,Não,Não,Não,Sim,Sim,Não,Não
3534500,-,-,-,-,-,-,-
3534609,Não,Não,Sim,Sim,Não,Sim,Não
3534708,Não,Não,Não,Sim,Não,Sim,Não
3534757,Não,Não,Sim,Sim,Não,Sim,Não
3534807,Não,Não,Não,Sim,Não,Sim,Não
3534906,Não,Não,Sim,Sim,Não,Sim,Não
3535002,Não,Não,Não,Sim,Não,Sim,Não
3535101,-,-,-,-,-,-,-
3535200,Não,Não,Não,Sim,Não,Sim,Não
3535309,Não,Não,Não,Sim,Não,Não,Não
3535408,Não,Não,Sim,Sim,Não,Sim,Não
3535507,Não,Não,Não,Sim,Não,Não,Não
3535606,Não,Não,Não,Sim,Não,Sim,Não
3535705,-,-,-,-,-,-,-
3535804,Não,Não,Não,Sim,Não,Sim,Não
3535903,-,-,-,-,-,-,-
3536000,Não,Não,Sim,Sim,Não,Não,Não
3536109,-,-,-,-,-,-,-
3536208,Não,Não,Não,Sim,Não,Não,Não
3536257,Não,Não,Não,Sim,Não,Não,Não
3536307,Não,Não,Sim,Sim,Não,Sim,Não
3536406,Não,Não,Não,Sim,Não,Não,Não
3536505,Não,Não,Não,Sim,Não,Não,Não
3536570,-,-,-,-,-,-,-
3536604,Não,Não,Não,Sim,Não,Não,Não
3536703,Não,Não,Sim,Sim,Não,Sim,Não
3536802,-,-,-,-,-,-,-
3536901,-,-,-,-,-,-,-
3537008,Não,Não,Não,Sim,Não,Sim,Não
3537107,Não,Não,Não,Sim,Não,Não,Não
3537156,-,-,-,-,-,-,-
3537206,Não,Não,Não,Sim,Não,Sim,Não
3537305,Não,Não,Sim,Sim,Não,Não,Não
3537404,Não,Não,Sim,Sim,Não,Sim,Não
3537503,-,-,-,-,-,-,-
3537602,Não,Não,Não,Sim,Não,Sim,Não
3537701,Não,Não,Não,Sim,Não,Não,Não
3537800,Não,Não,Não,Sim,Não,Sim,Não
3537909,Não,Não,Não,Sim,Não,Não,Não
3538006,Não,Não,Não,Sim,Sim,Sim,Não
3538105,Não,Não,Não,Sim,Não,Não,Não
3538204,Não,Não,Não,Sim,Não,Sim,Não
3538303,-,-,-,-,-,-,-
3538501,Não,Não,Não,Sim,Não,Não,Não
3538600,Não,Não,Não,Sim,Não,Sim,Não
3538709,Não,Não,Sim,Sim,Não,Sim,Não
3538808,Não,Não,Sim,Sim,Não,Sim,Não
3538907,Não,Não,Sim,Sim,Não,Não,Não
3539004,-,-,-,-,-,-,-
3539103,Não,Não,Não,Sim,Não,Não,Não
3539202,Não,Não,Sim,Sim,Não,Sim,Não
3539301,Não,Não,Não,Sim,Não,Não,Não
3539400,Não,Não,Sim,Sim,Não,Sim,Não
3539509,Não,Não,Sim,Sim,Não,Sim,Não
3539608,-,-,-,-,-,-,-
3539707,Não,Não,Não,Não,Não,Sim,Não
3539806,Não,Não,Não,Sim,Sim,Sim,Não
3539905,Não,Não,Não,Sim,Não,Não,Não
3540002,Não,Não,Sim,Sim,Não,Sim,Não
3540101,Não,Não,Não,Sim,Não,Não,Não
3540200,Não,Não,Sim,Sim,Não,Não,Não
3540259,Não,Não,Não,Não,Não,Sim,Não
3540309,Não,Não,Não,Sim,Não,Não,Não
3540408,-,-,-,-,-,-,-
3540507,Não,Não,Não,Sim,Não,Não,Não
3540606,Não,Não,Não,Sim,Não,Sim,Não
3540705,Não,Não,Sim,Sim,Não,Não,Não
3540754,Não,Não,Sim,Sim,Não,Sim,Não
